Timestamp,PM2.5 (µg/m³),PM10 (µg/m³)
2025-04-10 07:00:00,73.00,355.00
2025-04-10 08:00:00,97.00,427.00
2025-04-10 09:00:00,100.00,561.00
2025-04-10 10:00:00,105.00,469.00
2025-04-10 11:00:00,91.00,383.00
2025-04-10 12:00:00,70.00,305.00
2025-04-10 13:00:00,77.00,291.00
2025-04-10 14:00:00,77.00,295.00
2025-04-10 15:00:00,90.00,298.00
2025-04-10 16:00:00,117.00,232.00
2025-04-10 17:00:00,108.00,320.00
2025-04-10 18:00:00,134.00,NA
2025-04-10 19:00:00,33.00,260.00
2025-04-10 20:00:00,42.00,229.00
2025-04-10 21:00:00,51.00,230.00
2025-04-10 22:00:00,47.00,230.00
2025-04-10 23:00:00,47.00,213.00
2025-04-11 00:00:00,41.00,232.00
2025-04-11 01:00:00,61.00,274.00
2025-04-11 02:00:00,35.00,199.00
2025-04-11 03:00:00,44.00,194.00
2025-04-11 04:00:00,39.00,135.00
2025-04-11 05:00:00,41.00,129.00
2025-04-11 06:00:00,46.00,119.00
2025-04-11 07:00:00,63.00,177.00
2025-04-11 08:00:00,58.00,169.00
2025-04-11 09:00:00,62.00,196.00
2025-04-11 10:00:00,74.00,262.00
2025-04-11 11:00:00,83.00,283.00
2025-04-11 12:00:00,95.00,335.00
2025-04-11 13:00:00,68.00,350.00
2025-04-11 14:00:00,59.00,319.25
2025-04-11 15:00:00,53.75,324.00
2025-04-11 16:00:00,52.25,304.25
2025-04-11 17:00:00,56.50,307.25
2025-04-11 18:00:00,53.33,287.00
2025-04-11 19:00:00,119.00,279.00
2025-04-11 20:00:00,60.33,291.00
2025-04-11 21:00:00,13.00,95.25
2025-04-11 22:00:00,13.00,51.75
2025-04-11 23:00:00,17.50,72.50
2025-04-12 00:00:00,23.00,78.50
2025-04-12 01:00:00,33.00,115.75
2025-04-12 02:00:00,23.00,79.25
2025-04-12 03:00:00,18.75,67.50
2025-04-12 04:00:00,29.50,79.50
2025-04-12 05:00:00,42.33,97.25
2025-04-12 06:00:00,50.75,123.00
2025-04-12 07:00:00,63.25,169.75
2025-04-12 08:00:00,62.50,164.25
2025-04-12 09:00:00,45.25,140.75
2025-04-12 10:00:00,46.00,170.25
2025-04-12 11:00:00,53.25,190.25
2025-04-12 12:00:00,52.75,177.25
2025-04-12 13:00:00,51.25,172.75
2025-04-12 14:00:00,43.50,157.25
2025-04-12 15:00:00,43.00,147.33
