Timestamp,PM2.5 (µg/m³),PM10 (µg/m³)
2025-04-16 19:00:00,88.00,322.00
2025-04-16 20:00:00,102.00,420.00
2025-04-16 21:00:00,135.00,517.00
2025-04-16 22:00:00,150.00,486.00
2025-04-16 23:00:00,123.00,368.00
2025-04-17 00:00:00,91.00,274.00
2025-04-17 01:00:00,61.00,197.00
2025-04-17 02:00:00,61.00,177.00
2025-04-17 03:00:00,70.00,156.00
2025-04-17 04:00:00,141.00,519.00
2025-04-17 05:00:00,96.00,327.00
2025-04-17 06:00:00,55.00,184.00
2025-04-17 07:00:00,46.00,157.00
2025-04-17 08:00:00,58.00,188.00
2025-04-17 09:00:00,52.00,217.00
2025-04-17 10:00:00,51.00,232.00
2025-04-17 11:00:00,59.00,224.00
2025-04-17 12:00:00,63.00,207.00
2025-04-17 13:00:00,62.00,188.00
2025-04-17 14:00:00,59.00,147.00
2025-04-17 15:00:00,52.00,156.00
2025-04-17 16:00:00,57.00,173.00
2025-04-17 17:00:00,53.00,193.00
2025-04-17 18:00:00,58.00,234.00
2025-04-17 19:00:00,77.00,367.00
2025-04-17 20:00:00,102.00,497.00
2025-04-17 21:00:00,127.00,520.00
2025-04-17 22:00:00,147.00,545.00
2025-04-17 23:00:00,146.00,451.00
2025-04-18 00:00:00,163.00,407.00
2025-04-18 01:00:00,162.00,422.00
2025-04-18 02:00:00,129.00,382.00
2025-04-18 03:00:00,106.00,293.00
2025-04-18 04:00:00,66.00,180.00
2025-04-18 05:00:00,61.00,160.00
2025-04-18 06:00:00,63.00,155.00
2025-04-18 07:00:00,90.00,223.00
2025-04-18 08:00:00,146.00,345.00
2025-04-18 09:00:00,101.00,276.00
2025-04-18 10:00:00,62.00,260.00
2025-04-18 11:00:00,86.00,234.00
2025-04-18 12:00:00,79.00,244.00
2025-04-18 13:00:00,79.00,261.00
2025-04-18 14:00:00,88.00,243.00
2025-04-18 15:00:00,74.00,210.00
2025-04-18 16:00:00,73.00,237.00
2025-04-18 17:00:00,68.00,243.00
2025-04-18 18:00:00,75.00,278.00
2025-04-18 19:00:00,95.00,437.00
2025-04-18 20:00:00,91.00,653.00
2025-04-18 21:00:00,44.00,80.00
2025-04-18 22:00:00,94.00,387.00
2025-04-18 23:00:00,57.00,83.00
2025-04-19 00:00:00,51.00,61.00
2025-04-19 01:00:00,46.00,66.00
2025-04-19 02:00:00,35.00,59.00
2025-04-19 03:00:00,29.00,62.00
2025-04-19 04:00:00,31.00,56.00
2025-04-19 05:00:00,41.00,66.00
2025-04-19 06:00:00,51.00,90.00
2025-04-19 07:00:00,57.00,95.00
2025-04-19 08:00:00,73.00,136.00
2025-04-19 09:00:00,62.00,156.00
2025-04-19 10:00:00,68.00,171.00
2025-04-19 11:00:00,70.00,208.00
2025-04-19 12:00:00,88.00,229.00
2025-04-19 13:00:00,80.00,249.00
2025-04-19 14:00:00,80.00,273.00
2025-04-19 15:00:00,81.00,230.00
2025-04-19 16:00:00,75.00,238.00
2025-04-19 17:00:00,59.00,210.00
2025-04-19 18:00:00,55.00,193.00
2025-04-19 19:00:00,36.00,167.00
2025-04-19 20:00:00,47.00,153.00
2025-04-19 21:00:00,55.00,149.00
2025-04-19 22:00:00,48.00,133.00
2025-04-19 23:00:00,55.00,114.00
2025-04-20 00:00:00,41.00,111.00
2025-04-20 01:00:00,45.00,125.00
2025-04-20 02:00:00,47.00,92.00
2025-04-20 03:00:00,30.00,83.00
2025-04-20 04:00:00,31.00,84.00
2025-04-20 05:00:00,36.00,75.00
2025-04-20 06:00:00,35.00,75.00
2025-04-20 07:00:00,42.00,86.00
2025-04-20 08:00:00,57.00,100.00
2025-04-20 09:00:00,53.00,128.00
2025-04-20 10:00:00,61.00,160.00
2025-04-20 11:00:00,59.00,180.00
2025-04-20 12:00:00,56.00,208.00
2025-04-20 13:00:00,68.00,226.00
2025-04-20 14:00:00,67.00,240.00
2025-04-20 15:00:00,64.00,248.00
2025-04-20 16:00:00,68.00,237.00
2025-04-20 17:00:00,68.00,232.00
2025-04-20 18:00:00,66.00,224.00
2025-04-20 19:00:00,73.00,223.00
2025-04-20 20:00:00,85.00,307.00
2025-04-20 21:00:00,100.00,280.00
2025-04-20 22:00:00,100.00,263.00
2025-04-20 23:00:00,96.00,223.00
2025-04-21 00:00:00,127.00,259.00
2025-04-21 01:00:00,128.00,263.00
2025-04-21 02:00:00,124.00,267.00
2025-04-21 03:00:00,112.00,248.00
2025-04-21 04:00:00,100.00,233.00
2025-04-21 05:00:00,101.00,208.00
2025-04-21 06:00:00,122.00,227.00
2025-04-21 07:00:00,108.00,243.00
2025-04-21 08:00:00,112.00,318.00
2025-04-21 09:00:00,75.00,289.00
2025-04-21 10:00:00,75.00,316.00
2025-04-21 11:00:00,97.00,366.00
2025-04-21 12:00:00,84.00,323.00
2025-04-21 13:00:00,52.00,273.00
2025-04-21 14:00:00,48.00,245.00
2025-04-21 15:00:00,50.00,226.00
2025-04-21 16:00:00,53.00,218.00
2025-04-21 17:00:00,46.00,189.00
2025-04-21 18:00:00,45.00,201.00
2025-04-21 19:00:00,40.00,219.00
2025-04-21 20:00:00,62.00,302.00
2025-04-21 21:00:00,77.00,307.00
2025-04-21 22:00:00,67.00,278.00
2025-04-21 23:00:00,91.00,301.00
2025-04-22 00:00:00,116.00,348.00
2025-04-22 01:00:00,113.00,273.00
2025-04-22 02:00:00,164.00,317.00
2025-04-22 03:00:00,178.00,302.00
2025-04-22 04:00:00,223.00,366.00
2025-04-22 05:00:00,224.00,381.00
2025-04-22 06:00:00,238.00,406.00
2025-04-22 07:00:00,260.00,466.00
2025-04-22 08:00:00,216.00,461.00
2025-04-22 09:00:00,164.00,388.00
2025-04-22 10:00:00,118.00,323.00
2025-04-22 11:00:00,88.00,265.00
2025-04-22 12:00:00,53.00,240.00
2025-04-22 13:00:00,46.00,207.00
2025-04-22 14:00:00,40.00,244.00
2025-04-22 15:00:00,41.00,230.00
2025-04-22 16:00:00,40.00,199.00
2025-04-22 17:00:00,42.00,222.00
2025-04-22 18:00:00,41.00,193.00
2025-04-22 19:00:00,83.00,265.00
2025-04-22 20:00:00,118.00,373.00
2025-04-22 21:00:00,216.00,511.00
2025-04-22 22:00:00,167.00,438.00
2025-04-22 23:00:00,177.00,404.00
2025-04-23 00:00:00,194.00,409.00
2025-04-23 01:00:00,102.00,277.00
2025-04-23 02:00:00,91.00,251.00
2025-04-23 03:00:00,117.00,245.00
2025-04-23 04:00:00,97.00,232.00
2025-04-23 05:00:00,144.00,300.00
2025-04-23 06:00:00,243.00,410.00
2025-04-23 07:00:00,274.00,487.00
2025-04-23 08:00:00,261.00,494.00
2025-04-23 09:00:00,201.00,418.00
2025-04-23 10:00:00,129.00,294.00
2025-04-23 11:00:00,85.00,226.00
2025-04-23 12:00:00,61.00,218.00
2025-04-23 13:00:00,48.00,232.00
2025-04-23 14:00:00,50.00,241.00
2025-04-23 15:00:00,42.00,194.00
2025-04-23 16:00:00,39.00,193.00
2025-04-23 17:00:00,44.00,184.00
2025-04-23 18:00:00,52.00,193.00
2025-04-23 19:00:00,58.00,190.00
2025-04-23 20:00:00,74.00,238.00
2025-04-23 21:00:00,94.00,274.00
2025-04-23 22:00:00,122.00,422.00
2025-04-23 23:00:00,121.00,309.00
2025-04-24 00:00:00,206.00,388.00
2025-04-24 01:00:00,218.00,381.00
2025-04-24 02:00:00,228.00,366.00
2025-04-24 03:00:00,280.00,412.00
2025-04-24 04:00:00,353.00,512.00
2025-04-24 05:00:00,263.00,407.00
2025-04-24 06:00:00,206.00,326.00
2025-04-24 07:00:00,228.00,417.00
2025-04-24 08:00:00,271.00,432.00
2025-04-24 09:00:00,164.00,318.00
2025-04-24 10:00:00,103.00,244.00
2025-04-24 11:00:00,90.00,190.00
2025-04-24 12:00:00,61.00,150.00
2025-04-24 13:00:00,45.00,147.00
2025-04-24 14:00:00,67.00,135.00
2025-04-24 15:00:00,42.00,130.00
2025-04-24 16:00:00,33.00,146.00
2025-04-24 17:00:00,51.00,146.00
2025-04-24 18:00:00,40.00,146.00
2025-04-24 19:00:00,59.00,252.00
2025-04-24 20:00:00,94.00,285.00
2025-04-24 21:00:00,112.00,318.00
2025-04-24 22:00:00,199.00,743.00
2025-04-24 23:00:00,223.00,733.00
2025-04-25 00:00:00,197.00,526.00
2025-04-25 01:00:00,212.00,423.00
2025-04-25 02:00:00,211.00,492.00
2025-04-25 03:00:00,217.00,465.00
2025-04-25 04:00:00,208.00,449.00
2025-04-25 05:00:00,184.00,390.00
2025-04-25 06:00:00,180.00,349.00
2025-04-25 07:00:00,300.00,454.00
2025-04-25 08:00:00,301.00,506.00
2025-04-25 09:00:00,241.00,488.00
2025-04-25 10:00:00,172.00,376.00
2025-04-25 11:00:00,122.00,311.00
2025-04-25 12:00:00,100.00,250.00
2025-04-25 13:00:00,72.00,212.00
2025-04-25 14:00:00,53.00,160.00
2025-04-25 15:00:00,61.00,157.00
2025-04-25 16:00:00,51.00,188.00
2025-04-25 17:00:00,51.00,163.00
2025-04-25 18:00:00,50.00,216.00
2025-04-25 19:00:00,84.00,364.00
2025-04-25 20:00:00,102.00,403.00
2025-04-25 21:00:00,160.00,605.00
2025-04-25 22:00:00,140.00,439.00
2025-04-25 23:00:00,173.00,724.00
2025-04-26 00:00:00,155.00,516.00
2025-04-26 01:00:00,193.00,486.00
2025-04-26 02:00:00,173.00,366.00
2025-04-26 03:00:00,202.00,403.00
2025-04-26 04:00:00,309.00,448.00
2025-04-26 05:00:00,563.00,760.00
2025-04-26 06:00:00,544.00,758.00
2025-04-26 07:00:00,534.00,797.00
2025-04-26 08:00:00,469.00,736.00
2025-04-26 09:00:00,421.00,642.00
2025-04-26 10:00:00,272.25,412.00
2025-04-26 11:00:00,150.75,269.00
2025-04-26 12:00:00,72.50,135.00
2025-04-26 13:00:00,51.25,117.00
2025-04-26 14:00:00,34.25,101.00
2025-04-26 15:00:00,34.25,111.00
2025-04-26 16:00:00,38.25,166.00
2025-04-26 17:00:00,32.25,140.00
2025-04-26 18:00:00,45.75,534.00
2025-04-26 19:00:00,90.00,280.00
2025-04-26 20:00:00,91.75,291.00
2025-04-26 21:00:00,113.50,296.00
2025-04-26 22:00:00,131.75,339.00
2025-04-26 23:00:00,124.50,311.00
2025-04-27 00:00:00,106.75,234.00
2025-04-27 01:00:00,120.75,257.00
2025-04-27 02:00:00,115.75,229.00
2025-04-27 03:00:00,133.75,276.00
2025-04-27 04:00:00,148.50,276.00
2025-04-27 05:00:00,151.75,310.00
2025-04-27 06:00:00,181.25,378.00
2025-04-27 07:00:00,226.25,471.00
2025-04-27 08:00:00,253.75,545.00
2025-04-27 09:00:00,198.25,465.00
2025-04-27 10:00:00,130.00,387.00
2025-04-27 11:00:00,120.75,374.00
2025-04-27 12:00:00,105.75,332.00
2025-04-27 13:00:00,76.00,227.00
2025-04-27 14:00:00,68.75,205.00
2025-04-27 15:00:00,64.50,200.00
2025-04-27 16:00:00,63.00,174.00
2025-04-27 17:00:00,62.25,177.00
2025-04-27 18:00:00,65.75,334.00
2025-04-27 19:00:00,88.75,416.00
2025-04-27 20:00:00,123.75,504.00
2025-04-27 21:00:00,203.50,NA
2025-04-27 22:00:00,202.25,703.00
2025-04-27 23:00:00,128.75,333.00
2025-04-28 00:00:00,119.75,333.00
2025-04-28 01:00:00,118.75,305.00
2025-04-28 02:00:00,124.50,302.00
2025-04-28 03:00:00,136.00,331.00
2025-04-28 04:00:00,146.50,293.00
2025-04-28 05:00:00,128.00,268.00
2025-04-28 06:00:00,121.00,251.00
2025-04-28 07:00:00,186.25,437.00
2025-04-28 08:00:00,208.00,482.00
2025-04-28 09:00:00,172.00,443.00
2025-04-28 10:00:00,171.25,526.00
2025-04-28 11:00:00,158.50,495.00
2025-04-28 12:00:00,135.75,420.00
2025-04-28 13:00:00,124.00,390.00
