Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-02-21 18:00:00,55.75,172.25,5.12,24.75,30.02,137.70,2.83,0.73,26.28,1.12,13.00,NA,NA,NA,NA,20.40,30.92,0.57,228.15,0.00,0.00,6.78,985.98,NA
2022-02-21 19:00:00,65.25,205.75,75.22,39.90,115.18,136.88,2.55,2.95,1.08,2.05,21.30,NA,NA,NA,NA,16.48,48.02,0.72,222.05,0.00,0.00,4.68,986.45,NA
2022-02-21 20:00:00,81.50,301.50,179.05,42.18,221.10,142.40,3.50,5.03,1.72,2.97,32.80,NA,NA,NA,NA,15.38,58.53,0.55,222.05,0.00,0.00,4.68,987.22,NA
2022-02-21 21:00:00,140.50,511.00,262.62,36.55,299.28,147.10,4.82,6.10,1.50,3.92,45.62,NA,NA,NA,NA,15.12,66.03,0.73,222.00,0.00,0.00,4.70,987.85,NA
2022-02-21 22:00:00,199.25,655.00,241.22,32.72,274.12,154.22,4.60,4.85,2.68,3.58,45.75,NA,NA,NA,NA,14.52,70.05,0.58,217.35,0.00,0.00,4.68,988.28,NA
2022-02-21 23:00:00,181.50,561.50,206.68,29.20,235.90,153.60,8.65,3.92,9.12,3.45,48.28,NA,NA,NA,NA,13.85,73.20,0.62,213.40,0.00,0.00,4.65,988.58,NA
2022-02-22 00:00:00,179.75,468.75,204.60,29.17,233.92,148.60,6.80,3.82,36.25,2.65,56.55,NA,NA,NA,NA,13.55,75.28,0.45,213.35,0.00,0.00,4.62,988.60,NA
2022-02-22 01:00:00,186.75,477.50,175.60,28.25,203.92,151.60,17.22,2.98,7.70,2.72,55.28,NA,NA,NA,NA,13.48,75.68,0.57,213.38,0.00,0.00,4.60,988.45,NA
2022-02-22 02:00:00,205.00,489.75,100.02,31.90,132.07,148.48,15.55,1.70,4.23,2.33,48.35,NA,NA,NA,NA,14.30,65.00,0.52,116.62,0.00,0.00,4.57,988.08,NA
2022-02-22 03:00:00,184.50,396.50,57.58,29.15,86.72,149.88,10.07,1.23,3.28,1.88,36.83,NA,NA,NA,NA,13.55,69.12,0.70,12.50,0.00,0.00,4.60,987.70,NA
2022-02-22 04:00:00,169.75,334.00,46.10,28.58,74.60,148.82,7.83,1.17,14.77,1.62,35.40,NA,NA,NA,NA,12.62,76.53,0.43,20.00,0.00,0.00,4.57,987.75,NA
2022-02-22 05:00:00,171.75,303.25,21.32,27.22,48.60,151.05,7.20,0.82,8.20,1.52,31.72,NA,NA,NA,NA,13.25,66.18,0.52,52.62,0.00,0.00,4.57,988.05,NA
2022-02-22 06:00:00,160.25,294.25,13.12,27.10,40.25,151.78,7.97,0.77,27.20,1.28,18.82,NA,NA,NA,NA,13.12,64.72,0.38,50.65,0.00,0.00,5.30,988.50,NA
2022-02-22 07:00:00,155.50,289.75,11.55,29.02,40.58,152.45,25.15,1.20,26.52,1.25,15.92,NA,NA,NA,NA,15.48,52.52,0.57,55.25,0.00,0.00,34.70,989.20,NA
2022-02-22 08:00:00,149.75,341.25,11.80,28.92,40.72,150.22,14.35,1.60,9.70,1.58,13.65,NA,NA,NA,NA,19.00,42.78,0.57,76.75,0.00,0.00,105.18,989.78,NA
2022-02-22 09:00:00,116.00,332.50,5.80,23.88,29.65,147.20,6.55,1.75,17.55,1.12,14.22,NA,NA,NA,NA,22.20,32.62,0.50,97.48,0.00,0.00,214.18,990.20,NA
2022-02-22 10:00:00,75.75,279.75,3.42,19.48,22.92,144.88,5.60,1.55,29.98,0.80,8.05,NA,NA,NA,NA,24.28,29.12,0.50,105.32,0.00,0.00,388.60,990.05,NA
2022-02-22 11:00:00,57.75,308.50,3.30,16.30,19.60,143.35,4.35,1.42,35.33,0.60,5.82,NA,NA,NA,NA,25.40,28.98,0.50,88.15,0.00,0.00,467.55,989.78,NA
2022-02-22 12:00:00,41.75,300.50,3.98,14.55,18.50,146.18,3.10,1.38,40.60,0.52,5.00,NA,NA,NA,NA,25.98,27.88,0.45,107.12,0.00,0.00,513.45,989.08,NA
2022-02-22 13:00:00,39.75,326.75,2.38,14.92,17.30,151.57,3.12,1.35,44.08,0.40,4.05,NA,NA,NA,NA,26.67,27.05,0.45,101.82,0.00,0.00,495.85,987.88,NA
2022-02-22 14:00:00,35.75,289.00,1.75,15.10,16.88,151.65,3.08,1.40,47.25,0.32,3.60,NA,NA,NA,NA,27.12,27.00,0.40,99.80,0.00,0.00,426.78,987.12,NA
2022-02-22 15:00:00,35.00,257.50,2.25,14.82,17.08,150.88,3.20,1.40,51.38,0.35,4.35,NA,NA,NA,NA,26.65,28.42,0.40,107.12,0.00,0.00,316.30,986.42,NA
2022-02-22 16:00:00,36.25,282.50,1.70,13.38,15.10,147.43,3.05,1.48,51.68,0.35,3.88,NA,NA,NA,NA,25.65,32.70,0.38,108.80,0.00,0.00,183.55,986.18,NA
2022-02-22 17:00:00,43.75,284.00,1.75,15.88,17.58,142.85,4.00,1.60,47.92,0.40,4.30,NA,NA,NA,NA,24.08,38.35,0.50,89.55,0.00,0.00,60.80,986.40,NA
2022-02-22 18:00:00,58.00,256.00,3.02,17.35,20.38,142.78,8.73,1.70,44.48,0.43,4.60,NA,NA,NA,NA,22.52,44.10,0.48,86.50,0.00,0.00,6.25,987.32,NA
2022-02-22 19:00:00,72.25,229.75,2.42,17.98,20.38,141.67,27.88,0.70,42.12,0.57,5.18,NA,NA,NA,NA,21.58,49.42,0.43,78.68,0.00,0.00,4.62,988.02,NA
2022-02-22 20:00:00,88.25,239.00,3.00,17.35,20.33,144.70,17.08,0.60,40.05,0.62,5.57,NA,NA,NA,NA,21.10,50.00,0.43,81.85,0.00,0.00,4.65,988.80,NA
2022-02-22 21:00:00,92.00,232.75,2.25,16.58,18.85,149.52,12.23,0.60,38.08,0.60,4.62,NA,NA,NA,NA,20.45,55.25,0.43,88.80,0.00,0.00,4.68,989.55,NA
2022-02-22 22:00:00,102.75,229.50,2.22,14.92,17.15,155.52,11.22,0.57,38.48,0.70,3.80,NA,NA,NA,NA,20.28,55.58,0.43,87.85,0.00,0.00,4.68,989.92,NA
2022-02-22 23:00:00,108.00,228.75,2.10,14.05,16.18,155.55,7.50,0.50,40.48,0.65,3.68,NA,NA,NA,NA,19.82,58.40,0.45,86.45,0.00,0.00,4.65,990.03,NA
2022-02-23 00:00:00,105.00,235.75,1.75,12.18,13.90,151.23,4.13,0.52,38.83,0.60,3.00,NA,NA,NA,NA,19.12,61.25,0.42,92.48,0.00,0.00,4.68,990.12,NA
2022-02-23 01:00:00,97.00,190.00,2.33,11.60,13.90,148.40,2.52,0.50,36.00,0.60,2.75,NA,NA,NA,NA,18.82,62.58,0.45,94.70,0.00,0.00,4.68,990.05,NA
2022-02-23 02:00:00,99.25,171.75,1.72,11.88,13.62,143.65,2.40,0.50,34.00,0.50,2.77,NA,NA,NA,NA,18.60,63.70,0.48,89.12,0.00,0.00,4.65,989.80,NA
2022-02-23 03:00:00,97.75,170.00,1.80,11.58,13.40,143.05,2.17,0.52,30.28,0.60,2.30,NA,NA,NA,NA,17.92,68.85,0.48,86.98,0.00,0.00,4.70,989.68,NA
2022-02-23 04:00:00,104.00,169.75,2.35,11.62,13.95,145.95,2.03,0.50,28.02,0.60,3.20,NA,NA,NA,NA,17.42,73.80,0.50,91.32,0.00,0.00,4.65,990.10,NA
2022-02-23 05:00:00,116.50,177.75,1.75,11.55,13.30,148.43,1.75,0.50,27.50,0.57,2.48,NA,NA,NA,NA,17.10,77.03,0.50,88.65,0.00,0.00,4.68,990.78,NA
2022-02-23 06:00:00,118.00,173.50,1.98,12.62,14.58,152.28,1.60,0.50,25.22,0.60,1.68,NA,NA,NA,NA,16.58,81.03,0.50,103.25,0.00,0.00,5.22,991.42,NA
2022-02-23 07:00:00,118.25,166.75,2.65,15.32,17.98,154.68,1.45,0.75,19.65,0.70,3.08,NA,NA,NA,NA,16.50,82.02,0.48,107.40,0.00,0.00,33.70,992.45,NA
2022-02-23 08:00:00,118.50,183.75,2.82,15.63,18.42,151.98,1.62,0.82,19.08,0.75,2.60,NA,NA,NA,NA,17.40,77.53,0.48,97.52,0.00,0.00,99.05,993.60,NA
2022-02-23 09:00:00,117.25,204.50,3.35,15.68,19.00,147.57,2.17,0.90,19.77,0.82,3.00,NA,NA,NA,NA,18.83,69.30,0.45,88.12,0.00,0.00,196.42,994.03,NA
2022-02-23 10:00:00,116.25,220.00,3.70,15.30,18.97,146.88,3.08,0.88,24.15,0.88,3.65,NA,NA,NA,NA,20.45,60.98,0.43,77.60,0.00,0.00,298.45,994.28,NA
2022-02-23 11:00:00,111.25,230.50,3.05,13.92,16.98,144.95,5.98,0.82,29.70,0.80,4.15,NA,NA,NA,NA,21.58,57.38,0.43,92.48,0.00,0.00,343.95,994.28,NA
2022-02-23 12:00:00,112.00,217.25,2.60,15.03,17.58,147.60,8.00,0.78,34.65,0.73,4.55,NA,NA,NA,NA,22.17,55.38,0.50,73.97,0.00,0.00,340.88,993.62,NA
2022-02-23 13:00:00,109.75,214.75,1.50,14.98,16.48,150.95,4.58,0.70,37.68,0.62,3.35,NA,NA,NA,NA,23.65,50.75,0.48,81.12,0.00,0.00,418.68,992.72,NA
2022-02-23 14:00:00,102.25,211.25,2.42,14.80,17.23,154.60,6.08,0.70,42.88,0.62,3.15,NA,NA,NA,NA,24.10,49.92,0.48,93.30,0.00,0.00,311.10,991.90,NA
2022-02-23 15:00:00,98.75,222.25,2.65,14.42,17.05,154.32,4.42,0.70,43.18,0.55,2.88,NA,NA,NA,NA,24.10,50.08,0.50,98.70,0.00,0.00,232.20,991.48,NA
2022-02-23 16:00:00,93.75,203.25,1.78,14.70,16.52,151.70,5.22,0.70,43.27,0.58,4.05,NA,NA,NA,NA,23.88,51.18,0.48,81.07,0.00,0.00,152.28,991.40,NA
2022-02-23 17:00:00,90.50,210.50,2.40,17.10,19.52,145.12,4.90,0.88,38.10,0.57,5.50,NA,NA,NA,NA,22.52,56.10,0.55,86.72,0.00,0.00,48.88,991.37,NA
2022-02-23 18:00:00,94.50,199.75,3.18,22.60,25.68,143.38,2.70,1.03,19.12,0.72,6.48,NA,NA,NA,NA,20.10,68.62,0.48,90.35,0.00,0.00,6.38,991.90,NA
2022-02-23 19:00:00,103.00,221.00,5.65,29.85,35.62,141.73,1.70,1.15,3.03,0.88,9.70,NA,NA,NA,NA,18.18,82.62,1.00,39.00,0.00,0.00,4.65,992.78,NA
2022-02-23 20:00:00,113.00,251.00,45.18,32.62,77.85,142.57,1.85,2.30,2.03,1.23,16.18,NA,NA,NA,NA,17.17,90.72,1.20,39.00,0.00,0.00,4.62,993.32,NA
2022-02-23 21:00:00,144.00,309.25,57.05,32.17,89.28,145.92,6.42,2.40,5.62,1.72,26.82,NA,NA,NA,NA,16.70,94.08,1.20,39.00,0.00,0.00,4.62,993.95,NA
2022-02-23 22:00:00,182.50,339.00,85.48,30.88,116.35,149.68,5.03,2.97,3.88,2.75,37.75,NA,NA,NA,NA,16.32,96.12,1.20,39.00,0.00,0.00,4.57,994.15,NA
2022-02-23 23:00:00,206.00,387.75,75.40,29.32,104.80,153.15,2.78,1.98,1.88,2.85,41.20,NA,NA,NA,NA,15.92,97.50,0.48,39.00,0.00,0.00,4.55,994.18,NA
2022-02-24 00:00:00,208.50,385.75,61.60,27.80,89.45,151.48,10.13,1.67,2.72,2.38,28.60,NA,NA,NA,NA,16.68,94.65,0.60,22.02,0.00,0.00,4.57,994.08,NA
2022-02-24 01:00:00,229.25,393.25,39.45,25.48,64.97,150.78,3.20,1.30,1.80,2.38,21.40,NA,NA,NA,NA,16.30,94.80,0.72,18.08,0.00,0.00,4.55,993.65,NA
2022-02-24 02:00:00,210.50,357.75,29.08,22.72,51.82,144.48,1.88,1.15,1.78,1.90,15.02,NA,NA,NA,NA,15.38,97.85,0.65,18.00,0.00,0.00,4.53,993.30,NA
2022-02-24 03:00:00,197.50,307.50,32.98,22.05,54.95,144.95,1.55,1.15,1.63,1.80,12.60,NA,NA,NA,NA,15.25,98.98,0.52,18.12,0.00,0.00,4.55,993.22,NA
2022-02-24 04:00:00,204.75,296.00,21.52,22.52,44.08,145.38,1.27,1.10,1.60,1.67,9.15,NA,NA,NA,NA,14.85,99.15,0.32,20.00,0.00,0.00,4.60,993.28,NA
2022-02-24 05:00:00,226.50,308.25,26.05,21.15,47.22,146.43,1.30,1.30,1.58,1.82,9.12,NA,NA,NA,NA,14.98,99.18,0.72,25.75,0.00,0.00,4.55,993.40,NA
2022-02-24 06:00:00,240.00,323.00,27.60,20.27,47.85,151.07,1.03,1.37,1.45,2.08,9.85,NA,NA,NA,NA,14.42,99.20,0.50,25.70,0.00,0.00,5.22,993.90,NA
2022-02-24 07:00:00,234.25,305.25,21.52,21.70,43.25,151.60,2.33,1.22,4.65,1.80,7.85,NA,NA,NA,NA,14.60,99.22,0.75,25.70,0.00,0.00,29.90,994.50,NA
2022-02-24 08:00:00,227.50,303.75,23.88,26.45,50.35,151.22,13.88,1.58,9.85,1.72,14.60,NA,NA,NA,NA,16.95,93.25,0.62,47.68,0.00,0.00,89.58,995.20,NA
2022-02-24 09:00:00,246.75,360.00,14.45,30.98,45.42,150.18,7.58,1.38,6.65,1.88,17.98,NA,NA,NA,NA,20.20,69.62,0.52,93.95,0.00,0.00,198.60,995.58,NA
2022-02-24 10:00:00,198.50,374.50,6.22,26.75,32.97,147.10,5.20,1.05,14.75,1.25,15.15,NA,NA,NA,NA,22.83,55.20,0.48,147.35,0.00,0.00,319.05,995.60,NA
2022-02-24 11:00:00,153.75,320.00,3.42,18.52,21.93,144.95,5.70,0.75,28.75,1.02,8.12,NA,NA,NA,NA,24.42,49.18,0.50,150.68,0.00,0.00,389.90,995.28,NA
2022-02-24 12:00:00,129.00,278.25,2.95,21.05,23.98,147.42,4.40,0.85,41.62,0.85,4.43,NA,NA,NA,NA,25.62,45.28,0.45,186.12,0.00,0.00,403.18,994.52,NA
2022-02-24 13:00:00,138.00,296.75,3.42,22.22,25.65,150.85,3.13,0.68,55.45,0.88,4.82,NA,NA,NA,NA,26.75,36.88,0.57,222.27,0.00,0.00,326.00,993.50,NA
2022-02-24 14:00:00,105.25,270.75,2.68,20.17,22.80,150.38,3.68,0.50,69.18,0.98,7.10,NA,NA,NA,NA,27.48,30.05,0.52,246.72,0.00,0.00,359.88,992.52,NA
2022-02-24 15:00:00,81.25,261.00,2.95,15.02,18.02,149.68,3.05,0.30,62.95,0.68,7.10,NA,NA,NA,NA,27.28,27.52,0.58,229.60,0.00,0.00,283.55,991.90,NA
2022-02-24 16:00:00,65.50,215.75,2.50,15.48,17.95,148.93,2.90,0.40,56.18,0.65,7.55,NA,NA,NA,NA,26.20,31.98,0.52,252.40,0.00,0.00,152.05,991.50,NA
2022-02-24 17:00:00,77.75,219.50,2.62,18.08,20.70,139.57,4.25,0.52,41.95,0.82,10.73,NA,NA,NA,NA,24.38,38.48,0.55,260.25,0.00,0.00,50.50,991.60,NA
2022-02-24 18:00:00,76.50,235.50,2.35,23.72,26.12,140.02,3.90,0.70,27.98,0.82,14.10,NA,NA,NA,NA,22.45,47.25,0.60,259.05,0.00,0.00,6.55,991.97,NA
2022-02-24 19:00:00,92.00,257.50,10.38,34.05,44.48,140.55,3.80,1.52,6.50,1.15,25.58,NA,NA,NA,NA,20.40,56.72,0.57,274.40,0.00,0.00,4.68,992.85,NA
2022-02-24 20:00:00,159.50,344.75,19.67,37.60,57.22,144.80,4.57,2.15,2.45,2.62,31.28,NA,NA,NA,NA,19.95,68.10,0.57,161.60,0.00,0.00,4.65,993.55,NA
2022-02-24 21:00:00,275.75,455.25,13.70,37.92,51.60,150.85,2.78,1.68,2.82,2.62,22.15,NA,NA,NA,NA,19.10,74.20,0.52,3.40,0.00,0.00,4.68,994.12,NA
2022-02-24 22:00:00,228.00,371.50,7.25,33.72,40.97,155.00,2.50,1.18,5.95,1.82,10.80,NA,NA,NA,NA,18.95,75.75,0.57,310.38,0.00,0.00,4.65,994.45,NA
2022-02-24 23:00:00,222.75,321.50,7.40,32.62,40.12,160.22,3.20,1.05,9.77,1.40,6.60,NA,NA,NA,NA,19.23,73.85,0.48,338.17,0.00,0.00,4.62,994.65,NA
2022-02-25 00:00:00,235.50,342.25,3.55,22.88,26.42,158.68,2.50,0.88,15.08,2.30,4.60,NA,NA,NA,NA,18.68,79.90,0.50,94.98,0.00,0.00,4.60,994.50,NA
2022-02-25 01:00:00,190.00,277.75,3.88,20.75,24.58,151.07,2.62,0.95,5.40,1.98,4.52,NA,NA,NA,NA,17.85,85.78,0.55,11.90,0.00,0.00,4.53,994.32,NA
2022-02-25 02:00:00,207.00,294.25,7.48,22.25,29.62,150.25,2.82,1.00,6.95,1.45,5.30,NA,NA,NA,NA,17.58,87.50,0.52,21.10,0.00,0.00,4.55,994.00,NA
2022-02-25 03:00:00,224.00,313.50,5.48,19.80,25.25,150.70,2.65,1.12,4.18,1.58,4.75,NA,NA,NA,NA,16.47,91.08,0.62,43.90,0.00,0.00,4.55,993.75,NA
2022-02-25 04:00:00,227.25,324.75,7.70,19.75,27.40,150.40,3.15,1.15,2.00,1.50,4.70,NA,NA,NA,NA,15.40,95.88,0.40,30.90,0.00,0.00,4.60,993.60,NA
2022-02-25 05:00:00,221.00,322.50,9.55,20.60,30.13,151.05,2.33,1.23,4.45,1.45,5.48,NA,NA,NA,NA,14.50,98.48,0.85,29.60,0.00,0.00,4.50,993.92,NA
2022-02-25 06:00:00,225.75,309.00,18.70,20.50,39.20,153.43,2.03,1.30,4.60,1.50,10.38,NA,NA,NA,NA,14.18,98.70,1.20,29.68,0.00,0.00,5.52,994.63,NA
2022-02-25 07:00:00,227.50,319.50,40.55,21.10,61.65,154.43,2.52,1.68,5.48,1.45,13.05,NA,NA,NA,NA,14.80,98.72,0.52,29.65,0.00,0.00,38.52,995.22,NA
2022-02-25 08:00:00,261.75,389.75,53.42,31.48,85.05,156.10,7.20,2.33,5.68,1.98,16.82,NA,NA,NA,NA,17.60,90.45,0.50,128.70,0.00,0.00,102.60,996.05,NA
2022-02-25 09:00:00,316.50,521.25,33.22,45.80,78.92,155.88,9.50,2.12,7.72,2.35,24.80,NA,NA,NA,NA,21.78,67.78,0.60,99.22,0.00,0.00,192.25,996.38,NA
2022-02-25 10:00:00,330.75,584.50,14.23,43.55,57.78,155.15,20.55,2.02,20.10,2.08,33.20,NA,NA,NA,NA,23.67,56.30,0.48,53.82,0.00,0.00,295.40,996.52,NA
2022-02-25 11:00:00,288.33,534.33,4.22,21.42,25.58,151.62,6.95,0.95,37.00,1.78,22.45,NA,NA,NA,NA,26.02,40.78,0.50,115.68,0.00,0.00,398.15,996.12,NA
2022-02-25 12:00:00,132.25,309.50,2.55,14.75,17.30,146.07,5.27,0.60,50.10,0.88,9.90,NA,NA,NA,NA,27.48,32.42,0.48,120.00,0.00,0.00,462.18,995.40,NA
2022-02-25 13:00:00,89.00,237.50,2.80,14.75,17.55,147.28,5.12,0.50,53.70,0.57,5.55,NA,NA,NA,NA,28.15,30.40,0.40,104.75,0.00,0.00,426.02,994.25,NA
2022-02-25 14:00:00,74.00,201.75,1.50,14.50,16.00,149.18,4.55,0.50,56.47,0.50,3.75,NA,NA,NA,NA,27.80,32.05,0.50,112.30,0.00,0.00,339.55,993.05,NA
2022-02-25 15:00:00,70.75,210.75,1.20,14.27,15.15,150.25,3.68,0.43,52.98,0.50,3.92,NA,NA,NA,NA,27.38,31.85,0.50,124.42,0.00,0.00,251.90,992.45,NA
2022-02-25 16:00:00,59.00,191.25,2.22,14.75,17.00,150.58,2.63,0.43,50.22,0.45,3.78,NA,NA,NA,NA,26.72,33.25,0.52,132.32,0.00,0.00,144.85,992.15,NA
2022-02-25 17:00:00,53.50,185.00,1.58,16.73,18.27,141.12,2.80,0.57,40.88,0.45,4.12,NA,NA,NA,NA,24.90,38.12,0.55,121.52,0.00,0.00,44.38,991.88,NA
2022-02-25 18:00:00,60.75,217.75,4.62,29.40,34.00,141.90,3.03,1.07,11.20,0.70,7.70,NA,NA,NA,NA,21.52,53.92,0.45,73.70,0.00,0.00,5.55,991.90,NA
2022-02-25 19:00:00,84.00,289.00,19.70,33.55,53.32,139.50,2.72,1.60,3.40,1.15,13.98,NA,NA,NA,NA,20.83,57.00,0.32,102.82,0.00,0.00,4.68,992.92,NA
2022-02-25 20:00:00,78.00,278.00,4.10,15.70,19.77,138.68,0.90,0.20,29.35,0.82,11.62,NA,NA,NA,NA,21.90,34.50,0.50,123.65,0.00,0.00,4.65,993.97,NA
2022-02-25 21:00:00,10.25,78.75,3.65,21.38,25.02,140.12,1.62,0.38,18.45,0.30,5.48,NA,NA,NA,NA,19.20,55.55,0.58,102.50,0.12,0.50,4.58,993.98,NA
2022-02-25 22:00:00,22.00,65.25,3.78,20.70,24.45,144.90,7.32,0.32,16.55,0.35,5.45,NA,NA,NA,NA,18.75,56.78,0.50,112.85,0.00,0.00,4.43,993.38,NA
2022-02-25 23:00:00,21.75,67.25,3.60,16.80,20.38,148.67,3.70,0.25,25.05,0.30,3.72,NA,NA,NA,NA,19.77,52.90,0.48,131.52,1.00,4.00,4.53,993.25,NA
2022-02-26 00:00:00,33.50,86.50,2.28,17.75,20.05,148.55,1.70,0.32,10.90,0.50,4.60,NA,NA,NA,NA,16.25,87.25,0.50,130.15,0.38,1.50,4.55,994.37,NA
2022-02-26 01:00:00,40.75,94.00,1.68,13.42,15.13,141.95,1.90,0.30,19.10,0.62,4.58,NA,NA,NA,NA,17.00,73.00,0.50,22.78,0.00,0.00,4.55,994.10,NA
2022-02-26 02:00:00,30.00,58.25,2.25,11.15,13.32,138.98,1.70,0.23,23.45,0.57,2.75,NA,NA,NA,NA,16.20,72.45,0.42,108.60,0.00,0.00,4.55,993.90,NA
2022-02-26 03:00:00,23.50,57.00,2.75,10.88,13.55,137.90,1.62,0.18,26.90,0.48,1.92,NA,NA,NA,NA,15.48,78.20,0.43,161.52,0.50,2.00,4.50,994.82,NA
2022-02-26 04:00:00,11.50,40.25,2.30,8.85,11.18,137.93,1.45,0.10,29.83,0.35,1.58,NA,NA,NA,NA,15.35,75.47,0.50,44.98,0.00,0.00,4.55,993.18,NA
2022-02-26 05:00:00,7.00,10.00,1.40,11.68,13.10,139.30,1.38,0.10,27.58,0.20,1.65,NA,NA,NA,NA,15.58,72.65,0.48,52.65,0.00,0.00,4.50,993.00,NA
2022-02-26 06:00:00,8.00,20.25,1.52,12.58,14.08,143.50,1.63,0.13,27.28,0.23,2.85,NA,NA,NA,NA,15.65,70.18,0.45,56.10,0.00,0.00,5.42,993.90,NA
2022-02-26 07:00:00,13.75,35.75,2.85,14.62,17.45,145.52,9.38,0.32,22.32,0.30,3.48,NA,NA,NA,NA,16.17,66.50,0.45,114.78,0.00,0.00,32.62,995.50,NA
2022-02-26 08:00:00,23.75,48.25,3.35,17.08,20.42,146.60,2.30,0.48,17.23,0.43,3.18,NA,NA,NA,NA,16.00,71.25,0.48,113.70,0.00,0.00,61.12,996.95,NA
2022-02-26 09:00:00,26.00,61.50,3.55,13.15,16.67,143.35,2.42,0.35,22.75,0.50,2.97,NA,NA,NA,NA,18.32,59.80,0.48,45.45,0.00,0.00,237.25,996.90,NA
2022-02-26 10:00:00,17.75,67.00,3.07,10.03,13.10,141.23,2.70,0.23,26.80,0.35,3.75,NA,NA,NA,NA,19.92,53.45,0.50,40.17,0.00,0.00,393.55,998.08,NA
2022-02-26 11:00:00,17.75,78.50,2.50,7.25,9.78,143.55,2.30,0.18,27.35,0.45,7.48,NA,NA,NA,NA,20.90,49.85,0.50,44.03,0.00,0.00,510.15,997.82,NA
2022-02-26 12:00:00,10.50,75.75,2.82,7.57,10.38,145.85,2.33,0.15,29.18,0.30,5.42,NA,NA,NA,NA,22.12,45.12,0.50,50.18,0.00,0.00,565.45,996.98,NA
2022-02-26 13:00:00,10.00,72.25,3.32,9.50,12.82,150.95,5.85,0.18,31.08,0.30,4.50,NA,NA,NA,NA,22.87,44.75,0.43,74.35,0.00,0.00,548.77,995.93,NA
2022-02-26 14:00:00,13.00,73.00,3.15,9.98,13.10,156.50,3.30,0.18,30.88,0.30,4.65,NA,NA,NA,NA,23.18,45.88,0.45,55.60,0.00,0.00,467.00,994.97,NA
2022-02-26 15:00:00,18.00,70.00,3.02,10.72,13.73,152.12,3.92,0.20,32.52,0.32,5.30,NA,NA,NA,NA,22.58,46.30,0.45,66.82,0.00,0.00,312.45,994.40,NA
2022-02-26 16:00:00,17.00,68.00,2.18,11.68,13.85,152.60,4.60,0.18,32.17,0.32,6.95,NA,NA,NA,NA,21.75,45.95,0.45,62.35,0.00,0.00,140.05,994.00,NA
2022-02-26 17:00:00,13.75,64.75,2.68,10.72,13.45,149.95,5.60,0.20,29.85,0.35,8.57,NA,NA,NA,NA,20.98,47.52,0.50,68.08,0.00,0.00,66.50,993.82,NA
2022-02-26 18:00:00,17.25,75.00,4.00,14.20,18.18,146.45,10.83,0.33,24.65,0.30,8.00,NA,NA,NA,NA,19.80,51.72,0.50,64.68,0.00,0.00,7.20,994.52,NA
2022-02-26 19:00:00,34.25,87.00,5.07,19.65,24.75,143.85,16.40,0.65,10.50,0.48,9.75,NA,NA,NA,NA,18.85,58.40,0.58,43.02,0.00,0.00,4.68,995.50,NA
2022-02-26 20:00:00,46.75,112.75,7.80,21.70,29.48,143.48,2.38,0.82,4.65,1.70,22.55,NA,NA,NA,NA,18.18,63.12,0.52,20.80,0.00,0.00,4.68,996.47,NA
2022-02-26 21:00:00,47.00,134.50,11.00,23.95,34.88,143.35,2.20,0.78,4.05,1.48,16.05,NA,NA,NA,NA,18.10,61.32,0.58,28.10,0.00,0.00,4.62,996.70,NA
2022-02-26 22:00:00,51.75,130.75,10.72,23.20,33.85,147.55,2.05,0.70,3.15,1.03,9.75,NA,NA,NA,NA,17.90,62.27,0.58,31.80,0.00,0.00,4.65,996.98,NA
2022-02-26 23:00:00,68.25,135.50,10.05,23.88,33.88,152.43,2.25,0.62,3.27,1.20,8.33,NA,NA,NA,NA,17.62,64.32,0.48,265.85,0.00,0.00,4.62,997.05,NA
2022-02-27 00:00:00,91.00,132.00,6.15,18.90,25.05,154.50,1.43,0.42,3.62,1.10,5.60,NA,NA,NA,NA,15.95,84.20,0.32,167.85,0.00,0.00,4.55,996.58,NA
2022-02-27 01:00:00,55.00,91.00,5.38,12.62,18.00,150.20,7.88,0.45,11.30,0.70,4.30,NA,NA,NA,NA,15.00,91.65,0.62,152.02,0.00,0.00,4.53,996.48,NA
2022-02-27 02:00:00,49.00,74.00,9.70,14.55,24.20,144.88,4.45,0.45,2.55,0.62,7.22,NA,NA,NA,NA,16.00,79.50,0.30,313.15,0.00,0.00,4.55,996.32,NA
2022-02-27 03:00:00,67.75,108.50,6.25,13.62,19.90,145.12,2.90,0.43,5.08,1.03,3.40,NA,NA,NA,NA,15.78,75.40,0.43,343.10,0.00,0.00,4.53,995.90,NA
2022-02-27 04:00:00,85.50,132.75,3.22,11.20,14.35,143.88,1.75,0.30,7.10,0.80,2.35,NA,NA,NA,NA,15.00,76.42,0.50,173.02,0.00,0.00,4.50,995.72,NA
2022-02-27 05:00:00,49.50,80.00,4.80,13.65,18.48,140.57,1.23,0.43,3.95,0.62,2.00,NA,NA,NA,NA,13.88,82.05,0.52,313.15,0.00,0.00,4.50,995.82,NA
