Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-07-26 09:00:00,25.5,36.25,6.57,19.8,15.88,68.18,6.15,1.47,9.38,2.53,21.85,,,,,33.5,71.0,0.4,246.25,0.0,0.0,165.75,984.5,
2024-07-26 10:00:00,38.25,58.25,7.68,23.52,18.78,67.88,7.45,1.6,20.83,3.42,29.3,,,,,34.98,65.25,0.45,273.0,0.0,0.0,418.5,984.0,
2024-07-26 11:00:00,46.25,69.75,9.22,21.68,19.05,67.92,9.3,1.34,19.7,4.12,33.42,,,,,35.02,64.5,0.32,256.25,0.0,0.0,201.0,984.0,
2024-07-26 12:00:00,51.75,81.25,3.78,24.0,15.82,67.8,8.88,1.37,25.08,3.4,41.7,,,,,35.2,63.75,0.3,251.25,0.0,0.0,176.5,983.75,
2024-07-26 13:00:00,62.0,106.25,3.8,28.28,18.08,66.9,10.67,1.53,33.22,4.0,50.72,,,,,35.55,62.5,0.3,210.75,0.0,0.0,214.5,983.5,
2024-07-26 14:00:00,77.5,126.0,5.25,30.48,20.48,66.9,12.5,1.66,51.03,4.1,68.03,,,,,35.88,61.25,0.38,226.75,0.0,0.0,250.75,983.5,
2024-07-26 15:00:00,81.75,128.75,8.05,28.85,21.88,67.0,12.68,1.64,68.22,4.85,51.4,,,,,36.2,60.0,0.3,262.0,0.0,0.0,219.5,984.0,
2024-07-26 16:00:00,93.0,138.75,5.82,34.92,23.35,67.5,14.05,1.65,62.55,6.15,44.65,,,,,35.92,61.5,0.35,290.25,0.0,0.0,174.0,984.0,
2024-07-26 17:00:00,93.25,162.25,6.88,29.25,21.15,68.25,14.23,1.28,43.4,6.5,61.45,,,,,36.22,59.0,0.3,311.75,0.0,0.0,162.25,984.5,
2024-07-26 18:00:00,63.5,132.25,6.82,22.85,17.7,68.38,11.32,1.2,36.1,3.98,54.45,,,,,35.98,60.0,0.3,275.25,0.0,0.0,61.25,986.0,
2024-07-26 19:00:00,54.25,128.0,6.62,21.52,16.88,67.85,8.33,1.3,21.48,4.0,52.58,,,,,34.78,65.75,0.3,342.75,0.0,0.0,6.75,986.0,
2024-07-26 20:00:00,56.75,156.0,6.7,28.75,20.72,67.78,6.62,1.49,11.15,3.68,58.42,,,,,34.75,66.5,0.3,46.75,0.0,0.0,5.0,986.0,
2024-07-26 21:00:00,54.0,174.5,8.43,37.0,26.52,66.6,6.12,1.85,6.32,3.58,92.0,,,,,34.08,70.0,0.3,26.0,0.0,0.0,5.0,986.0,
2024-07-26 22:00:00,62.75,189.0,8.35,40.38,28.28,67.05,5.7,1.91,5.12,4.35,81.72,,,,,34.45,71.0,0.4,164.5,0.0,0.0,5.0,986.0,
2024-07-26 23:00:00,66.0,213.75,7.6,30.78,22.58,68.58,5.1,1.25,4.1,4.55,64.62,,,,,34.1,70.0,0.35,198.0,0.0,0.0,5.0,986.0,
2024-07-27 00:00:00,24.0,84.0,6.48,22.65,17.32,68.45,4.4,1.12,3.03,2.45,37.92,,,,,33.98,68.75,0.3,246.25,0.0,0.0,5.0,986.0,
2024-07-27 01:00:00,26.25,67.5,8.9,20.45,18.08,67.75,4.67,1.14,2.2,1.8,23.38,,,,,33.88,68.25,0.3,192.25,0.0,0.0,5.5,985.0,
2024-07-27 02:00:00,32.5,68.25,11.8,14.3,17.1,69.0,4.1,0.96,2.8,2.05,25.18,,,,,33.72,69.0,0.3,276.25,0.0,0.0,5.75,984.0,
2024-07-27 03:00:00,31.0,59.25,6.7,25.18,13.77,69.08,4.47,1.03,4.12,1.3,22.75,,,,,33.22,72.25,0.3,359.0,0.0,0.0,5.75,984.0,
2024-07-27 04:00:00,36.25,75.75,10.0,19.25,18.35,68.5,5.28,1.11,3.98,1.35,53.18,,,,,33.42,71.25,0.32,176.5,0.0,0.0,5.25,984.0,
2024-07-27 05:00:00,52.75,105.75,11.68,20.23,20.25,67.88,9.6,1.18,3.28,2.12,66.18,,,,,33.35,72.5,0.3,134.5,0.0,0.0,7.25,984.0,
2024-07-27 06:00:00,53.25,107.75,15.52,18.2,22.28,67.28,6.98,1.18,5.03,2.82,51.08,,,,,33.62,72.0,0.32,161.5,0.0,0.0,58.0,984.0,
2024-07-27 07:00:00,47.5,107.25,15.58,18.92,22.75,68.18,7.83,1.28,6.05,3.12,44.82,,,,,34.38,69.0,0.55,177.5,0.0,0.0,148.25,984.0,
2024-07-27 08:00:00,45.5,106.25,9.72,22.75,20.02,67.97,8.3,1.21,4.9,2.52,38.1,,,,,35.25,65.75,0.5,184.5,0.0,0.0,274.5,984.0,
2024-07-27 09:00:00,38.75,97.0,7.35,18.52,15.85,68.5,7.05,1.21,6.75,2.22,27.75,,,,,35.38,64.75,0.38,198.0,0.0,0.0,233.0,984.5,
2024-07-27 10:00:00,26.25,86.75,7.0,17.1,14.77,68.27,6.77,1.25,14.38,1.72,26.15,,,,,36.52,60.25,0.35,242.0,0.0,0.0,382.5,986.0,
2024-07-27 11:00:00,39.75,103.0,5.7,30.1,20.63,67.73,10.8,1.36,22.32,2.98,41.42,,,,,37.12,57.0,0.4,203.0,0.0,0.0,412.25,986.0,
2024-07-27 12:00:00,53.5,132.75,6.35,26.55,19.32,67.55,12.15,1.18,18.85,3.65,54.58,,,,,37.4,56.5,0.52,220.25,0.0,0.0,423.75,986.5,
2024-07-27 13:00:00,53.25,112.25,3.05,25.32,15.95,69.0,9.17,1.13,23.3,2.95,46.4,,,,,37.52,56.25,0.82,180.0,0.0,0.0,393.25,986.0,
2024-07-27 14:00:00,30.0,82.5,6.07,24.35,17.88,67.92,7.08,1.14,21.75,2.1,29.98,,,,,37.55,56.0,0.65,178.5,0.0,0.0,378.25,986.0,
2024-07-27 15:00:00,28.0,91.0,6.4,18.98,15.3,68.32,6.48,1.15,19.4,1.6,26.45,,,,,37.12,57.0,0.85,213.25,0.0,0.0,202.75,986.0,
2024-07-27 16:00:00,22.0,89.75,6.15,19.65,15.42,68.18,5.72,1.11,16.55,3.32,58.85,,,,,37.7,54.5,1.25,230.0,0.0,0.0,349.0,986.0,
2024-07-27 17:00:00,22.75,73.5,6.08,13.95,12.32,69.18,5.65,1.11,15.05,3.68,70.75,,,,,37.42,55.75,0.65,155.0,0.0,0.0,90.25,985.25,
2024-07-27 18:00:00,25.75,61.75,6.4,19.4,15.58,68.22,6.1,1.25,6.05,2.45,42.75,,,,,35.4,64.25,0.72,204.75,2.25,2.25,26.25,984.0,
2024-07-27 19:00:00,27.25,53.5,6.25,24.33,17.98,67.42,5.83,1.36,5.48,3.08,42.6,,,,,32.88,80.25,0.35,208.0,1.0,1.0,7.0,984.0,
2024-07-27 20:00:00,25.75,40.25,9.8,25.38,21.48,66.97,5.9,1.99,3.9,4.38,46.5,,,,,33.02,82.0,0.3,154.5,0.0,0.0,6.0,983.75,
2024-07-27 21:00:00,28.0,43.25,18.5,30.58,31.28,66.2,5.6,2.05,4.82,6.2,56.58,,,,,32.95,82.5,0.3,149.75,0.0,0.0,6.0,984.0,
2024-07-27 22:00:00,27.75,51.5,20.27,34.08,34.58,65.95,5.58,2.1,5.65,6.75,54.85,,,,,33.05,83.25,0.3,149.25,0.0,0.0,5.5,983.75,
2024-07-27 23:00:00,26.25,58.0,31.32,34.62,43.92,65.95,5.92,1.97,6.3,6.6,66.03,,,,,33.22,81.5,0.38,195.25,0.0,0.0,6.0,984.0,
2024-07-28 00:00:00,23.0,57.0,19.1,29.05,31.0,68.82,6.35,1.05,3.85,4.85,74.95,,,,,33.5,71.75,0.32,285.25,0.0,0.0,6.0,984.0,
2024-07-28 01:00:00,17.0,34.25,10.55,14.08,16.08,69.38,5.43,0.98,8.8,1.92,68.32,,,,,33.12,73.5,0.3,255.0,0.0,0.0,6.0,984.75,
2024-07-28 02:00:00,8.0,31.75,15.7,12.1,19.2,67.8,4.8,1.0,7.12,1.18,39.15,,,,,32.88,76.75,0.3,251.25,0.0,0.0,6.0,986.25,
2024-07-28 03:00:00,10.5,44.25,13.45,15.85,19.32,68.2,4.58,1.11,6.72,1.42,19.02,,,,,33.0,77.0,0.3,303.5,0.0,0.0,6.0,986.0,
2024-07-28 04:00:00,29.0,73.75,20.7,16.23,25.5,68.58,4.72,1.3,7.32,2.15,20.62,,,,,33.1,77.25,0.3,264.25,0.0,0.0,6.0,986.0,
2024-07-28 05:00:00,77.0,146.75,23.53,54.52,33.87,58.18,5.38,1.43,6.43,4.38,27.85,,,,,33.45,74.25,0.3,232.25,0.0,0.0,7.5,986.0,
2024-07-28 06:00:00,103.25,187.5,22.68,29.02,33.9,66.95,4.82,1.28,6.12,5.28,30.4,,,,,34.2,69.75,0.3,252.5,0.0,0.0,57.75,986.0,
2024-07-28 07:00:00,46.25,102.75,16.52,28.82,28.8,66.93,5.0,1.21,4.72,4.35,32.6,,,,,36.35,59.75,0.3,234.5,0.0,0.0,185.25,986.0,
2024-07-28 08:00:00,40.25,88.0,9.25,20.7,18.52,68.7,4.92,1.04,5.5,3.48,36.42,,,,,37.25,55.5,0.35,230.25,0.0,0.0,355.5,986.25,
2024-07-28 09:00:00,30.5,69.25,6.57,16.02,13.9,68.32,5.38,1.02,6.95,2.08,19.38,,,,,37.8,54.0,0.43,213.5,0.0,0.0,373.5,985.5,
2024-07-28 10:00:00,36.5,94.5,7.02,20.88,16.83,67.15,12.48,1.02,8.35,1.85,16.15,,,,,38.22,52.0,0.72,183.5,0.0,0.0,432.75,984.0,
2024-07-28 11:00:00,34.75,109.25,9.9,29.7,23.82,67.03,15.9,0.89,6.68,1.65,15.25,,,,,38.12,52.5,1.5,165.25,0.0,0.0,514.0,983.5,
2024-07-28 12:00:00,14.75,63.5,6.15,19.5,15.35,69.58,6.78,0.84,7.82,1.25,12.05,,,,,38.55,51.5,1.42,132.0,0.0,0.0,750.5,983.0,
2024-07-28 13:00:00,13.0,51.5,4.75,16.68,12.72,68.1,8.57,0.83,8.93,1.08,10.5,,,,,38.15,52.0,1.3,132.5,0.0,0.0,412.5,983.0,
2024-07-28 14:00:00,18.5,51.75,5.62,18.8,14.58,68.22,13.32,0.8,11.08,0.92,8.05,,,,,38.6,49.5,1.2,158.0,0.0,0.0,543.25,983.0,
2024-07-28 15:00:00,16.25,38.75,6.18,18.3,14.75,68.82,14.12,0.79,12.28,1.08,9.93,,,,,38.85,48.5,1.23,134.5,0.0,0.0,541.5,983.25,
2024-07-28 16:00:00,15.0,41.25,4.38,19.95,14.15,68.7,13.75,0.81,14.22,0.82,10.28,,,,,38.6,49.5,1.2,138.0,0.0,0.0,328.0,983.0,
2024-07-28 17:00:00,16.75,50.25,4.75,17.52,13.15,68.58,10.82,0.86,17.8,0.88,10.58,,,,,38.15,50.5,0.92,120.75,0.0,0.0,166.5,983.5,
2024-07-28 18:00:00,13.75,50.0,6.2,17.73,14.48,67.62,11.6,0.89,18.88,0.75,9.8,,,,,37.33,53.5,0.78,144.0,0.0,0.0,42.75,985.5,
2024-07-28 19:00:00,18.0,61.5,7.05,30.5,21.98,67.18,15.73,1.1,10.2,1.08,10.52,,,,,36.45,57.75,0.85,120.5,0.0,0.0,6.25,985.75,
2024-07-28 20:00:00,22.5,77.75,8.6,27.15,21.52,72.2,12.3,1.18,11.4,1.45,14.18,,,,,36.0,60.75,0.82,111.75,0.0,0.0,5.0,986.0,
2024-07-28 21:00:00,18.5,75.75,5.62,29.78,20.42,68.03,12.78,1.15,8.38,1.75,15.95,,,,,35.9,59.5,0.75,109.75,0.0,0.0,5.0,986.0,
2024-07-28 22:00:00,19.0,68.25,5.8,22.58,13.98,69.15,10.98,1.05,8.62,1.58,11.05,,,,,35.72,57.5,0.98,128.5,0.0,0.0,5.0,986.0,
2024-07-28 23:00:00,15.5,53.75,10.5,26.88,10.07,62.25,8.52,0.98,8.8,1.25,8.68,,,,,35.52,57.0,0.7,108.0,0.0,0.0,5.0,986.25,
2024-07-29 00:00:00,13.75,46.0,4.65,13.55,11.0,69.65,7.58,0.95,11.12,0.88,8.22,,,,,35.3,58.75,0.88,117.75,0.0,0.0,5.0,986.0,
2024-07-29 01:00:00,15.25,52.25,5.75,13.6,11.92,69.65,8.9,0.92,14.3,0.98,8.2,,,,,35.05,60.0,1.0,109.25,0.0,0.0,5.0,985.75,
2024-07-29 02:00:00,21.25,48.25,18.7,15.0,23.2,60.8,8.0,0.89,9.43,0.88,6.3,,,,,34.92,60.75,0.55,98.5,0.0,0.0,5.75,984.25,
2024-07-29 03:00:00,19.75,35.5,17.77,17.05,23.52,61.18,8.78,0.94,36.87,0.95,6.9,,,,,34.65,62.0,0.45,98.75,0.0,0.0,6.0,984.0,
2024-07-29 04:00:00,22.0,43.25,12.95,28.25,25.58,65.3,22.12,1.02,8.97,1.05,7.62,,,,,34.37,64.33,0.33,159.0,0.0,0.0,5.0,983.0,
2024-07-29 05:00:00,26.0,56.5,23.05,31.8,35.67,65.08,12.62,1.08,,1.42,12.72,,,,,,,,,,0.0,,,
2024-07-29 06:00:00,39.0,66.75,25.33,24.72,33.75,64.38,8.32,1.14,7.45,2.65,13.6,,,,,34.45,67.5,0.55,124.5,0.0,0.0,67.5,983.0,
2024-07-29 07:00:00,39.0,69.0,22.1,30.42,34.15,61.6,11.37,1.16,5.28,2.38,13.55,,,,,35.78,61.0,1.12,118.0,0.0,0.0,182.0,983.5,
2024-07-29 08:00:00,29.25,78.5,13.55,26.18,24.92,62.05,9.02,1.12,6.35,1.95,11.98,,,,,36.1,59.5,1.27,121.25,0.0,0.0,256.0,984.0,
2024-07-29 09:00:00,26.0,80.25,12.48,21.88,21.82,63.5,8.95,1.12,10.02,1.78,11.45,,,,,37.1,55.75,1.25,123.5,0.0,0.0,393.75,984.0,
2024-07-29 10:00:00,25.0,80.75,8.1,25.95,20.4,65.15,9.48,1.1,19.48,1.78,12.12,,,,,37.3,55.25,0.85,130.0,0.0,0.0,421.0,983.5,
2024-07-29 11:00:00,29.25,80.0,6.85,22.28,17.42,67.42,8.95,1.05,23.45,1.48,11.45,,,,,37.7,53.25,0.75,140.75,0.0,0.0,477.75,984.75,
2024-07-29 12:00:00,25.5,77.5,5.03,23.22,15.27,68.65,8.62,1.03,24.35,1.18,14.3,,,,,37.92,52.5,0.65,144.0,0.0,0.0,603.0,984.5,
2024-07-29 13:00:00,29.25,71.75,7.78,23.38,18.75,67.88,9.4,1.02,22.52,1.25,16.75,,,,,38.22,51.0,0.62,143.0,0.0,0.0,467.75,984.0,
2024-07-29 14:00:00,27.5,78.0,7.22,22.68,17.9,68.15,9.02,1.03,23.62,1.2,15.32,,,,,38.38,51.0,0.92,133.75,0.0,0.0,525.5,985.0,
2024-07-29 15:00:00,28.75,80.5,6.52,22.8,17.45,68.22,8.82,1.02,26.75,1.15,11.08,,,,,38.33,51.0,0.92,119.0,0.0,0.0,430.5,985.0,
2024-07-29 16:00:00,27.25,77.5,4.1,23.17,15.7,68.05,8.68,1.03,29.42,0.9,11.58,,,,,38.08,51.75,0.92,121.5,0.0,0.0,291.75,985.0,
2024-07-29 17:00:00,24.75,72.25,6.75,20.58,16.42,68.92,8.35,1.07,29.28,1.08,12.55,,,,,37.83,52.0,0.82,113.75,0.0,0.0,149.5,985.75,
2024-07-29 18:00:00,24.0,70.0,3.43,28.3,17.83,69.23,7.8,1.2,27.67,1.33,16.1,,,,,37.17,54.33,0.47,122.33,0.0,0.0,25.67,986.0,
2024-07-29 19:00:00,26.25,98.5,8.57,28.35,22.05,65.97,7.75,1.29,18.68,1.58,29.1,,,,,36.7,56.5,0.38,130.25,0.0,0.0,6.5,985.25,
2024-07-29 20:00:00,40.75,132.5,10.7,31.68,25.52,64.72,10.15,1.36,12.8,2.2,30.3,,,,,36.48,58.75,0.38,117.25,0.0,0.0,5.75,983.75,
2024-07-29 21:00:00,47.25,138.0,10.25,34.48,26.65,65.32,11.48,1.29,10.1,2.35,27.48,,,,,36.25,60.25,0.4,109.5,0.0,0.0,5.5,984.0,
2024-07-29 22:00:00,53.75,130.75,8.07,110.22,27.0,56.7,20.0,1.2,6.25,2.33,33.62,,,,,36.02,61.5,0.38,97.25,0.0,0.0,6.25,983.0,
2024-07-29 23:00:00,60.25,126.0,11.9,36.48,29.05,63.78,10.75,1.15,8.45,2.15,32.12,,,,,35.95,61.5,0.35,91.75,0.0,0.0,6.25,983.75,
2024-07-30 00:00:00,56.0,119.25,11.1,27.45,23.62,66.35,14.12,1.12,7.98,2.05,49.65,,,,,35.65,62.75,0.38,110.75,0.0,0.0,6.0,983.75,
2024-07-30 01:00:00,58.0,104.0,9.05,23.98,20.1,66.45,13.73,1.02,4.5,2.52,76.8,,,,,35.48,63.75,0.52,110.0,0.0,0.0,6.0,983.5,
2024-07-30 02:00:00,49.75,85.0,16.6,30.2,29.6,62.4,13.3,0.95,3.15,2.05,117.88,,,,,35.22,65.25,0.42,119.25,0.0,0.0,6.0,984.0,
2024-07-30 03:00:00,36.0,67.25,12.95,28.08,25.45,67.05,14.38,1.02,5.68,1.6,109.42,,,,,34.92,66.75,0.5,104.0,0.0,0.0,5.75,984.25,
2024-07-30 04:00:00,40.0,75.0,8.6,22.52,19.0,68.92,8.6,1.02,8.2,1.8,56.48,,,,,34.7,68.0,0.38,103.5,0.0,0.0,5.25,986.0,
2024-07-30 05:00:00,34.25,74.0,6.2,22.4,16.92,69.15,8.1,1.07,8.2,1.35,28.52,,,,,34.55,69.25,0.65,114.0,0.0,0.0,6.5,988.67,
2024-07-30 06:00:00,38.0,89.25,10.7,22.65,20.75,69.1,7.98,1.14,6.9,1.6,20.52,,,,,34.67,69.5,0.52,108.25,0.0,0.0,40.75,986.33,
2024-07-30 07:00:00,44.75,91.0,9.88,26.78,22.28,68.45,7.97,1.18,6.7,2.02,22.2,,,,,35.6,64.75,0.77,126.5,0.0,0.0,163.0,989.0,
2024-07-30 08:00:00,35.75,88.75,8.12,21.55,18.1,70.2,8.0,1.09,8.6,2.02,22.42,,,,,36.4,60.25,0.88,149.75,0.0,0.0,280.0,985.33,
2024-07-30 09:00:00,30.25,74.75,4.12,22.08,15.12,69.97,7.0,1.06,11.3,1.38,12.88,,,,,37.67,54.75,0.8,153.75,0.0,0.0,456.5,986.25,
2024-07-30 10:00:00,32.5,80.25,6.22,23.28,17.45,68.42,7.58,1.06,19.02,1.23,15.73,,,,,38.65,50.25,0.6,156.25,0.0,0.0,591.5,986.0,
2024-07-30 11:00:00,28.5,77.75,6.9,23.18,17.95,67.72,9.02,1.01,26.22,1.55,17.9,,,,,38.55,49.5,0.52,170.5,0.0,0.0,426.5,985.5,
2024-07-30 12:00:00,31.5,67.5,12.5,28.67,25.4,61.7,29.3,1.76,28.5,1.78,21.52,,,,,38.5,49.75,0.35,192.75,0.0,0.0,289.25,984.0,
2024-07-30 13:00:00,37.5,68.75,21.23,70.33,24.63,66.45,9.27,0.94,40.83,2.1,18.15,,,,,39.2,47.5,0.3,181.0,0.0,0.0,374.75,983.75,
2024-07-30 14:00:00,42.0,77.25,15.35,29.68,28.22,59.12,10.07,0.94,38.78,1.25,16.4,,,,,39.33,46.5,0.35,228.0,0.0,0.0,388.0,983.0,
2024-07-30 15:00:00,41.75,80.75,14.65,33.78,29.85,58.1,10.58,0.93,49.22,1.5,22.55,,,,,39.98,44.5,0.3,187.0,0.0,0.0,379.5,983.0,
2024-07-30 16:00:00,41.25,86.75,14.95,30.85,28.58,58.38,9.98,0.95,44.22,1.38,24.28,,,,,39.15,46.75,0.3,229.5,0.0,0.0,125.0,983.0,
2024-07-30 17:00:00,44.0,85.75,15.18,32.22,29.48,58.1,8.95,1.08,41.0,1.75,36.95,,,,,38.05,51.75,0.72,209.25,0.0,0.0,64.25,983.0,
2024-07-30 18:00:00,45.75,89.25,16.68,28.98,29.0,59.28,7.25,1.06,32.28,3.88,69.9,,,,,36.22,57.25,0.38,188.5,0.0,0.0,51.25,983.25,
2024-07-30 19:00:00,33.25,52.75,13.32,33.75,28.8,63.12,7.57,1.58,11.12,2.75,39.52,,,,,35.88,60.5,0.3,149.25,0.0,0.0,6.25,984.0,
2024-07-30 20:00:00,36.0,73.25,9.68,44.38,31.45,66.58,8.15,2.01,4.62,3.98,40.95,,,,,36.08,62.25,0.3,196.25,0.0,0.0,5.0,986.5,
2024-07-30 21:00:00,40.5,97.5,10.98,47.18,34.0,67.62,8.6,2.05,3.28,5.42,46.35,,,,,36.08,60.25,0.3,164.5,0.0,0.0,5.0,986.0,
2024-07-30 22:00:00,33.0,106.75,10.07,46.92,33.15,68.35,8.15,1.81,3.53,5.1,44.68,,,,,35.72,60.75,0.3,202.0,0.0,0.0,5.0,986.0,
2024-07-30 23:00:00,24.75,83.75,11.35,40.4,30.75,67.97,7.48,1.83,4.1,4.53,41.22,,,,,35.48,62.5,0.3,194.75,0.0,0.0,5.0,986.0,
2024-07-31 00:00:00,28.5,84.0,11.42,39.6,30.35,67.65,7.25,1.72,3.92,4.22,40.32,,,,,35.48,63.25,0.3,158.25,0.0,0.0,5.0,986.25,
2024-07-31 01:00:00,33.75,98.75,23.6,40.42,40.7,66.65,6.33,1.69,9.7,3.88,59.12,,,,,35.33,64.5,0.3,161.75,0.0,0.0,5.0,986.25,
2024-07-31 02:00:00,34.75,101.0,14.2,35.6,30.5,71.1,4.8,1.23,5.78,3.08,83.45,,,,,35.3,64.5,0.3,195.75,0.0,0.0,5.0,986.25,
2024-07-31 03:00:00,31.5,81.75,15.82,28.52,28.02,68.68,4.5,1.28,3.95,2.75,42.05,,,,,35.08,66.0,0.3,242.25,0.0,0.0,5.0,986.0,
2024-07-31 04:00:00,34.75,78.75,26.42,35.58,40.4,58.75,4.1,1.35,2.75,2.7,29.88,,,,,35.08,65.25,0.35,192.25,0.0,0.0,6.0,984.75,
2024-07-31 05:00:00,40.5,80.5,22.13,38.35,37.87,58.2,3.98,1.23,3.1,3.1,31.38,,,,,34.98,65.5,0.38,200.0,0.0,0.0,6.0,984.0,
2024-07-31 06:00:00,42.0,81.5,23.68,34.3,37.48,59.78,3.68,1.24,3.5,2.45,27.42,,,,,34.9,66.0,0.57,218.75,0.0,0.0,22.75,984.0,
2024-07-31 07:00:00,41.75,92.0,22.6,33.12,35.98,58.35,4.33,1.3,3.85,2.33,21.85,,,,,35.0,66.5,0.48,210.5,0.0,0.0,58.0,983.75,
2024-07-31 08:00:00,41.25,99.25,23.38,32.52,36.35,58.2,5.55,1.36,4.35,2.82,21.32,,,,,35.33,64.25,0.85,226.5,0.0,0.0,105.5,984.0,
2024-07-31 09:00:00,39.0,90.0,16.25,29.95,29.12,61.15,6.45,1.22,5.58,2.58,18.68,,,,,35.67,62.75,1.2,230.25,0.0,0.0,197.25,983.75,
2024-07-31 10:00:00,31.5,82.5,15.82,28.3,27.9,61.0,6.98,1.26,9.3,2.68,16.88,,,,,36.4,60.75,1.02,225.5,0.0,0.0,295.5,983.75,
2024-07-31 11:00:00,36.5,97.0,16.42,25.78,27.05,60.28,9.55,1.28,13.98,3.32,23.18,,,,,37.12,58.5,1.05,221.75,0.0,0.0,359.75,983.25,
2024-07-31 12:00:00,36.0,103.5,7.42,16.4,14.8,69.35,10.15,1.2,23.55,4.0,35.83,,,,,37.67,56.25,1.0,246.75,0.0,0.0,384.25,984.25,
2024-07-31 13:00:00,29.25,109.5,5.28,17.27,13.5,69.5,7.73,1.15,30.9,3.9,46.88,,,,,37.65,56.5,0.55,224.75,0.0,0.0,331.25,986.0,
2024-07-31 14:00:00,28.75,93.5,6.12,19.73,15.48,69.25,7.92,1.16,32.1,3.08,33.62,,,,,38.3,54.5,0.48,231.5,0.0,0.0,401.0,986.0,
2024-07-31 15:00:00,33.0,87.0,6.82,22.0,17.25,68.7,8.45,1.14,37.75,2.58,28.42,,,,,38.58,52.25,0.78,219.75,0.0,0.0,401.0,986.0,
2024-07-31 16:00:00,30.0,95.5,7.7,26.5,20.3,68.6,8.5,1.21,43.8,2.72,33.52,,,,,38.58,52.75,0.42,204.5,0.0,0.0,234.25,986.0,
2024-07-31 17:00:00,28.25,106.75,6.05,36.65,24.4,69.1,7.62,1.19,39.72,2.92,32.38,,,,,38.17,53.75,0.32,257.0,0.0,0.0,94.25,986.0,
2024-07-31 18:00:00,22.0,77.75,6.65,25.68,19.1,69.53,6.9,1.25,30.02,2.4,23.75,,,,,36.48,57.25,1.12,190.5,0.0,0.0,14.5,986.0,
2024-07-31 19:00:00,18.5,37.0,6.62,20.08,16.05,69.6,5.93,1.04,22.15,1.58,18.35,,,,,31.7,79.5,3.5,224.25,15.75,15.75,5.25,986.0,
2024-07-31 20:00:00,17.0,34.0,14.05,21.95,23.1,62.85,4.85,1.23,21.75,2.3,23.55,,,,,30.7,84.5,0.92,184.5,1.75,1.75,5.75,985.0,
2024-07-31 21:00:00,,,17.48,34.75,32.65,59.52,4.3,1.31,12.0,2.9,33.3,,,,,30.92,85.0,0.42,177.0,1.0,1.0,6.0,984.0,
2024-07-31 22:00:00,,,17.0,32.0,30.85,60.62,4.6,1.1,14.3,2.22,27.12,,,,,30.88,86.0,0.7,199.75,1.75,1.75,6.0,984.0,
2024-07-31 23:00:00,,,21.7,29.23,33.13,62.1,4.37,0.98,20.57,1.7,17.5,,,,,30.8,85.33,0.47,180.33,1.67,1.25,6.0,984.0,
2024-08-01 00:00:00,4.0,,16.32,27.22,27.75,60.35,3.95,0.98,16.45,1.05,10.25,,,,,30.9,85.75,0.3,158.0,1.5,1.5,5.75,984.0,
2024-08-01 01:00:00,1.0,,13.4,24.82,24.1,63.5,3.6,0.91,36.7,0.78,26.75,,,,,30.98,85.5,0.3,102.0,0.25,0.25,6.0,984.0,
2024-08-01 02:00:00,8.0,17.0,17.1,28.8,29.2,59.5,2.9,0.92,15.35,0.88,16.95,,,,,31.18,84.75,0.32,198.5,0.0,0.0,6.0,984.0,
2024-08-01 03:00:00,15.0,24.0,13.08,26.1,24.52,63.2,3.98,0.94,58.05,1.05,24.58,,,,,31.3,82.5,0.38,143.5,0.0,0.0,6.0,984.0,
2024-08-01 04:00:00,28.5,39.5,10.07,21.25,19.5,66.85,3.62,0.9,23.28,0.98,21.18,,,,,31.25,82.5,0.32,181.5,0.25,0.25,6.0,985.0,
2024-08-01 05:00:00,9.0,24.25,8.52,20.98,18.08,68.9,3.85,0.93,13.52,0.75,44.25,,,,,31.18,82.75,0.3,215.5,0.0,0.0,7.25,986.0,
2024-08-01 06:00:00,14.25,22.5,7.35,15.72,14.35,69.68,3.5,0.94,12.98,0.62,26.4,,,,,31.42,81.25,0.3,176.75,0.0,0.0,31.25,986.0,
2024-08-01 07:00:00,3.0,5.75,9.18,16.4,16.15,69.18,3.53,1.0,9.93,0.62,49.92,,,,,31.85,77.5,0.3,223.0,0.0,0.0,70.75,986.0,
2024-08-01 08:00:00,2.5,6.5,8.9,19.65,17.7,68.8,4.02,1.03,12.32,0.62,64.53,,,,,32.15,74.75,0.3,231.0,0.0,0.0,91.5,986.0,
2024-08-01 09:00:00,2.25,12.25,9.2,20.05,18.12,68.85,4.22,1.1,12.78,0.85,45.32,,,,,32.78,71.5,0.3,181.0,0.0,0.0,142.5,986.0,
2024-08-01 10:00:00,7.5,18.0,7.08,21.42,17.15,69.92,4.8,1.1,19.27,0.85,36.2,,,,,33.8,66.5,0.3,200.75,0.0,0.0,247.0,986.0,
