Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2021-06-14 21:00:00,41.00,110.25,6.15,24.52,30.62,42.50,7.15,1.05,46.90,1.00,12.00,NA,NA,NA,NA,32.90,53.92,0.30,102.62,0.00,0.00,4.70,974.70,NA
2021-06-14 22:00:00,37.25,96.75,6.88,23.00,29.88,40.90,5.12,0.98,33.15,0.80,8.25,NA,NA,NA,NA,32.47,55.12,0.30,112.35,0.00,0.00,4.70,975.02,NA
2021-06-14 23:00:00,36.75,86.75,6.52,20.40,26.90,43.30,3.38,0.90,33.42,0.72,7.90,NA,NA,NA,NA,32.03,56.22,0.30,133.40,0.00,0.00,4.70,974.88,NA
2021-06-15 00:00:00,41.00,78.50,7.62,19.20,26.82,46.30,3.32,0.90,27.92,0.60,6.32,NA,NA,NA,NA,31.55,59.32,0.30,118.75,0.00,0.00,4.70,974.60,NA
2021-06-15 01:00:00,39.50,80.50,8.32,19.45,27.80,54.42,3.48,1.00,16.90,0.57,6.28,NA,NA,NA,NA,30.65,67.28,0.30,126.98,0.00,0.00,4.70,974.08,NA
2021-06-15 02:00:00,38.50,73.00,9.70,16.80,26.40,58.80,2.80,0.90,12.58,0.55,6.48,NA,NA,NA,NA,29.85,71.45,0.30,142.07,0.00,0.00,4.70,973.82,NA
2021-06-15 03:00:00,21.25,NA,11.15,18.70,29.82,49.88,3.50,0.90,7.20,0.48,5.68,NA,NA,NA,NA,29.50,73.88,0.30,157.15,0.00,0.00,4.70,973.50,NA
2021-06-15 04:00:00,17.00,NA,13.02,16.92,29.88,40.62,3.50,0.90,5.45,0.42,4.70,NA,NA,NA,NA,29.18,75.88,0.30,140.32,0.00,0.00,4.70,973.30,NA
2021-06-15 05:00:00,11.25,NA,13.82,17.80,31.62,43.88,3.50,0.90,3.68,0.38,4.10,NA,NA,NA,NA,28.90,73.80,0.30,141.98,0.00,0.00,14.32,973.40,NA
2021-06-15 06:00:00,11.00,NA,13.77,17.40,31.12,46.50,3.42,0.88,4.98,0.40,4.72,NA,NA,NA,NA,29.00,72.50,0.30,124.60,0.00,0.00,83.95,973.88,NA
2021-06-15 07:00:00,8.25,NA,15.35,18.42,33.75,46.85,3.55,1.00,5.68,0.32,4.90,NA,NA,NA,NA,30.17,67.15,0.30,131.10,0.00,0.00,217.45,973.98,NA
2021-06-15 08:00:00,8.75,NA,16.58,17.67,34.17,44.48,4.03,1.00,3.32,0.40,4.60,NA,NA,NA,NA,31.90,59.68,0.28,167.18,0.00,0.00,378.65,974.08,NA
2021-06-15 09:00:00,11.00,69.00,14.30,18.38,32.67,43.92,4.68,1.05,5.32,0.38,3.75,NA,NA,NA,NA,33.43,55.35,0.28,180.45,0.00,0.00,543.75,973.88,NA
2021-06-15 10:00:00,22.00,75.75,7.60,18.80,26.38,45.50,4.35,1.10,20.23,0.35,3.98,NA,NA,NA,NA,34.43,51.92,0.22,196.38,0.00,0.00,595.78,973.70,NA
2021-06-15 11:00:00,28.50,98.50,3.78,17.85,21.60,49.70,5.00,1.10,47.65,0.45,3.52,NA,NA,NA,NA,36.18,46.02,0.15,150.62,0.00,0.00,713.40,973.18,NA
2021-06-15 12:00:00,32.00,112.00,3.35,15.52,18.90,48.42,5.40,1.05,71.30,0.55,3.80,NA,NA,NA,NA,37.12,42.30,0.20,225.95,0.00,0.00,686.48,972.58,NA
2021-06-15 13:00:00,38.50,137.75,2.75,10.98,13.75,46.50,5.28,1.05,71.53,0.55,23.12,NA,NA,NA,NA,38.35,37.42,0.20,275.00,0.00,0.00,704.65,971.42,NA
2021-06-15 14:00:00,41.50,165.00,2.52,8.38,10.90,46.00,5.82,1.00,77.28,0.52,371.45,NA,NA,NA,NA,38.25,36.98,0.18,281.02,0.00,0.00,447.92,970.82,NA
2021-06-15 15:00:00,47.25,184.25,2.72,8.82,11.55,54.50,6.35,1.00,80.08,0.60,318.65,NA,NA,NA,NA,38.30,36.45,0.30,284.00,0.00,0.00,191.60,970.35,NA
2021-06-15 16:00:00,50.25,209.25,2.53,15.40,17.90,39.45,6.05,1.12,56.70,0.57,218.25,NA,NA,NA,NA,37.12,38.47,0.22,299.27,0.00,0.00,117.62,970.15,NA
2021-06-15 17:00:00,45.75,250.00,3.05,13.05,16.05,36.35,4.70,1.10,36.90,0.57,159.65,NA,NA,NA,NA,35.20,44.02,0.30,277.40,0.00,0.00,129.57,970.72,NA
2021-06-15 18:00:00,36.75,319.25,3.60,13.10,16.77,28.70,3.65,1.02,36.88,0.48,134.00,NA,NA,NA,NA,32.17,45.40,0.28,220.80,0.00,0.00,66.30,972.15,NA
2021-06-15 19:00:00,30.00,227.00,3.22,14.10,17.35,29.20,3.92,1.05,41.00,0.40,114.30,NA,NA,NA,NA,30.12,53.58,0.28,47.90,0.00,0.00,10.98,973.05,NA
2021-06-15 20:00:00,31.50,152.00,3.75,15.00,17.98,28.20,6.20,1.10,39.62,0.43,95.48,NA,NA,NA,NA,28.98,60.20,0.22,85.75,0.00,0.00,4.60,973.38,NA
2021-06-15 21:00:00,36.50,117.25,3.95,16.95,20.88,28.70,23.08,1.10,50.28,0.40,83.42,NA,NA,NA,NA,29.28,58.02,0.25,102.07,0.00,0.00,4.60,973.55,NA
2021-06-15 22:00:00,35.50,110.25,4.62,14.25,18.80,28.67,8.80,1.00,38.20,0.38,72.88,NA,NA,NA,NA,28.17,67.10,0.28,111.80,0.00,0.00,4.65,973.68,NA
2021-06-15 23:00:00,25.25,78.00,4.10,12.25,16.32,27.60,4.25,1.00,35.15,0.32,64.30,NA,NA,NA,NA,28.18,62.50,0.30,125.25,0.00,0.00,4.70,973.35,NA
2021-06-16 00:00:00,19.75,56.00,4.95,13.38,18.30,28.30,7.38,1.00,34.50,0.32,60.75,NA,NA,NA,NA,28.22,61.58,0.30,138.80,0.00,0.00,4.62,974.25,NA
2021-06-16 01:00:00,26.50,56.00,4.80,16.98,21.78,30.35,5.43,1.00,21.40,0.25,55.42,NA,NA,NA,NA,28.48,61.32,0.30,159.32,0.00,0.00,4.68,975.10,NA
2021-06-16 02:00:00,22.25,NA,6.60,12.70,19.30,39.30,3.80,1.00,26.12,0.35,51.47,NA,NA,NA,NA,28.25,62.88,0.28,150.48,0.00,0.00,4.68,975.00,NA
2021-06-16 03:00:00,23.00,NA,6.05,13.70,19.77,37.83,8.80,1.00,32.67,0.28,46.12,NA,NA,NA,NA,27.75,68.18,0.30,90.70,0.00,0.00,4.70,974.88,NA
2021-06-16 04:00:00,29.75,77.00,6.75,18.48,25.20,33.08,17.25,1.30,14.45,0.32,44.38,NA,NA,NA,NA,27.30,72.55,0.28,74.15,0.00,0.00,4.65,974.47,NA
2021-06-16 05:00:00,50.50,78.50,8.23,20.03,28.17,30.35,27.20,1.15,61.48,0.40,43.80,NA,NA,NA,NA,27.40,71.58,0.28,87.85,0.00,0.00,8.32,974.72,NA
2021-06-16 06:00:00,55.50,90.50,9.82,20.82,30.67,33.78,17.00,1.25,11.05,0.42,40.42,NA,NA,NA,NA,27.50,72.25,0.30,44.80,0.00,0.00,58.02,975.48,NA
2021-06-16 07:00:00,64.75,105.00,8.83,14.40,23.20,34.22,7.82,1.08,13.28,0.68,36.45,NA,NA,NA,NA,27.98,73.88,0.28,47.95,0.00,0.00,273.52,976.03,NA
2021-06-16 08:00:00,54.00,79.50,7.32,13.62,20.95,32.92,10.48,1.00,20.27,0.55,31.92,NA,NA,NA,NA,29.90,63.42,0.22,84.40,0.00,0.00,389.95,976.38,NA
2021-06-16 09:00:00,33.50,75.00,5.25,16.03,21.28,31.38,11.28,1.10,30.00,0.50,29.52,NA,NA,NA,NA,31.22,58.25,0.22,115.65,0.00,0.00,490.30,976.90,NA
2021-06-16 10:00:00,35.00,84.00,4.15,11.20,15.32,29.95,10.05,1.00,39.55,0.50,26.40,NA,NA,NA,NA,32.00,56.85,0.22,134.85,0.00,0.00,421.50,977.32,NA
2021-06-16 11:00:00,48.00,NA,2.85,11.75,14.58,27.95,5.32,1.00,42.88,0.48,28.48,NA,NA,NA,NA,31.95,57.42,0.20,113.10,0.00,0.00,348.62,977.52,NA
2021-06-16 12:00:00,46.00,88.00,3.45,10.85,14.28,30.78,4.90,0.90,52.25,0.55,32.58,NA,NA,NA,NA,33.85,52.40,0.20,165.95,0.00,0.00,647.42,977.05,NA
2021-06-16 13:00:00,40.25,88.50,2.82,12.08,14.85,42.32,4.05,1.05,58.70,0.50,33.17,NA,NA,NA,NA,32.95,54.78,0.28,186.85,0.00,0.00,258.80,976.47,NA
2021-06-16 14:00:00,43.25,94.00,4.62,15.92,20.52,39.90,3.88,1.20,45.58,0.52,30.32,NA,NA,NA,NA,33.15,54.32,0.30,275.62,0.00,0.00,549.75,976.20,NA
2021-06-16 15:00:00,51.75,104.25,4.55,18.12,22.62,39.83,6.98,1.20,52.65,0.62,29.38,NA,NA,NA,NA,33.25,55.45,0.22,249.90,0.00,0.00,389.83,975.80,NA
2021-06-16 16:00:00,49.00,93.00,5.07,13.90,18.95,46.50,4.65,1.12,42.03,0.80,29.05,NA,NA,NA,NA,32.17,58.97,0.22,13.45,0.00,0.00,386.25,975.78,NA
2021-06-16 17:00:00,31.25,78.75,4.20,14.02,18.20,44.35,4.60,1.23,37.80,0.65,25.48,NA,NA,NA,NA,31.85,62.18,0.28,17.12,0.00,0.00,201.00,975.22,NA
2021-06-16 18:00:00,47.25,95.25,4.40,16.65,21.05,41.72,4.60,1.25,29.42,0.68,21.65,NA,NA,NA,NA,31.35,61.00,0.28,38.25,0.00,0.00,57.88,975.47,NA
2021-06-16 19:00:00,41.75,112.25,4.12,19.05,23.18,36.33,4.78,1.27,22.95,0.82,22.12,NA,NA,NA,NA,30.52,66.18,0.28,108.02,0.00,0.00,7.50,976.00,NA
2021-06-16 20:00:00,58.25,115.25,4.72,17.40,22.12,31.25,5.80,1.25,24.50,0.90,22.55,NA,NA,NA,NA,29.72,75.18,0.30,30.40,0.00,0.00,4.65,976.68,NA
2021-06-16 21:00:00,85.25,108.75,5.85,15.70,21.52,29.18,5.72,1.20,1.72,0.82,23.25,NA,NA,NA,NA,29.38,77.32,0.30,38.80,0.00,0.00,4.68,977.62,NA
2021-06-16 22:00:00,92.00,96.00,6.15,20.48,26.58,27.00,9.32,1.15,4.25,0.92,21.98,NA,NA,NA,NA,29.52,76.53,0.30,44.38,0.00,0.00,4.70,978.25,NA
2021-06-16 23:00:00,97.00,147.00,6.62,19.68,26.28,30.08,9.40,1.12,2.02,0.92,20.40,NA,NA,NA,NA,29.45,77.88,0.30,55.60,0.00,0.00,4.65,978.05,NA
2021-06-17 00:00:00,94.00,138.50,8.25,19.48,27.75,38.33,7.02,1.10,2.50,0.85,19.20,NA,NA,NA,NA,29.65,78.22,0.30,46.72,0.00,0.00,4.70,977.68,NA
2021-06-17 01:00:00,88.50,113.00,8.50,16.35,24.82,46.38,9.68,1.10,60.80,1.05,16.95,NA,NA,NA,NA,29.40,80.18,0.28,59.50,0.00,0.00,4.72,977.35,NA
2021-06-17 02:00:00,93.00,105.75,9.40,12.60,21.90,50.90,12.00,1.00,8.90,0.85,18.05,NA,NA,NA,NA,29.50,79.53,0.30,98.50,0.00,0.00,4.65,977.22,NA
2021-06-17 03:00:00,74.50,82.75,8.57,15.23,23.70,40.12,11.48,1.02,41.02,0.70,19.70,NA,NA,NA,NA,29.25,81.68,0.28,68.55,0.00,0.00,4.68,976.92,NA
2021-06-17 04:00:00,75.00,83.00,9.82,15.02,24.82,36.33,25.00,1.10,52.70,0.70,18.38,NA,NA,NA,NA,28.85,83.98,0.25,78.97,0.00,0.00,4.62,976.70,NA
2021-06-17 05:00:00,77.50,89.25,9.78,13.18,22.92,31.40,14.42,1.00,75.00,0.57,19.88,NA,NA,NA,NA,28.88,84.18,0.30,93.75,0.00,0.00,16.18,976.80,NA
2021-06-17 06:00:00,78.00,84.25,11.58,16.82,28.35,27.55,18.67,1.10,NA,0.60,18.92,NA,NA,NA,NA,29.18,84.15,0.28,59.55,0.00,0.00,94.52,977.30,NA
2021-06-17 07:00:00,116.25,124.25,12.65,17.30,29.88,30.10,12.75,1.23,NA,0.70,20.08,NA,NA,NA,NA,30.20,80.50,0.25,53.92,0.00,0.00,201.85,977.85,NA
2021-06-17 08:00:00,126.75,134.00,13.08,15.50,28.50,44.18,11.70,1.20,NA,0.82,19.30,NA,NA,NA,NA,31.55,74.22,0.28,46.08,0.00,0.00,371.80,978.40,NA
2021-06-17 09:00:00,110.25,137.75,8.50,16.33,24.80,46.98,17.30,1.23,36.08,0.82,17.35,NA,NA,NA,NA,32.90,65.82,0.25,62.22,0.00,0.00,384.32,978.85,NA
2021-06-17 10:00:00,95.25,143.50,6.60,15.48,22.05,44.05,8.23,1.18,15.62,0.78,15.72,NA,NA,NA,NA,33.58,59.25,0.22,82.42,0.00,0.00,436.82,978.72,NA
2021-06-17 11:00:00,53.25,120.75,5.38,12.65,18.00,37.05,5.50,1.10,17.48,0.78,14.22,NA,NA,NA,NA,34.70,53.62,0.30,262.45,0.00,0.00,724.28,978.53,NA
2021-06-17 12:00:00,42.00,113.25,5.78,14.88,20.58,31.30,7.32,1.02,18.08,0.72,13.65,NA,NA,NA,NA,34.38,50.65,0.25,307.62,0.00,0.00,702.90,978.35,NA
2021-06-17 13:00:00,38.25,137.25,4.22,15.55,19.78,29.02,5.82,0.82,25.20,0.60,14.08,NA,NA,NA,NA,29.30,64.90,0.22,66.60,0.00,0.00,302.20,978.55,NA
2021-06-17 14:00:00,29.75,103.25,5.58,15.68,21.28,40.62,5.50,0.78,32.00,0.48,17.62,NA,NA,NA,NA,33.47,48.70,0.22,45.00,0.00,0.00,711.78,977.70,NA
2021-06-17 15:00:00,36.75,89.25,5.68,14.08,19.75,70.82,2.78,0.75,40.95,0.50,16.85,NA,NA,NA,NA,34.60,45.38,0.20,35.15,0.00,0.00,233.18,976.80,NA
2021-06-17 16:00:00,35.00,93.75,5.38,13.92,19.30,69.30,5.05,0.82,39.67,0.57,19.05,NA,NA,NA,NA,33.15,51.28,0.30,30.42,0.00,0.00,304.75,976.53,NA
2021-06-17 17:00:00,39.00,105.50,3.90,13.77,17.68,57.28,4.30,0.90,42.15,0.50,15.72,NA,NA,NA,NA,33.17,51.22,0.30,37.47,0.00,0.00,220.90,976.42,NA
2021-06-17 18:00:00,33.75,107.75,3.72,15.25,19.00,44.72,3.65,0.92,39.15,0.50,14.18,NA,NA,NA,NA,32.05,57.90,0.30,52.70,0.00,0.00,70.00,977.00,NA
2021-06-17 19:00:00,39.50,112.25,5.07,18.02,23.02,36.40,4.72,1.17,17.82,0.52,12.70,NA,NA,NA,NA,31.02,69.25,0.30,55.78,0.00,0.00,9.60,977.38,NA
2021-06-17 20:00:00,48.75,113.50,4.93,17.88,22.88,30.62,4.50,1.23,9.25,0.62,16.67,NA,NA,NA,NA,30.42,71.22,0.30,51.47,0.00,0.00,4.65,977.98,NA
2021-06-17 21:00:00,50.25,101.25,5.35,21.88,27.15,28.58,5.80,1.20,5.80,0.65,15.65,NA,NA,NA,NA,30.05,70.70,0.28,66.30,0.00,0.00,4.65,978.68,NA
2021-06-17 22:00:00,65.50,109.00,6.52,19.05,25.58,27.08,22.92,1.10,38.90,0.68,16.42,NA,NA,NA,NA,29.70,71.90,0.22,100.52,0.00,0.00,4.68,979.30,NA
2021-06-17 23:00:00,60.75,89.75,6.55,16.18,22.65,30.52,35.45,1.00,75.15,0.50,14.68,NA,NA,NA,NA,29.02,72.55,0.28,99.68,0.00,0.00,4.70,979.60,NA
2021-06-18 00:00:00,49.50,70.75,7.78,13.00,20.80,52.65,6.80,0.90,10.80,0.55,14.12,NA,NA,NA,NA,28.70,75.02,0.30,117.25,0.00,0.00,4.70,979.40,NA
2021-06-18 01:00:00,44.00,56.50,7.42,12.62,20.03,72.88,9.80,1.10,93.80,0.50,13.25,NA,NA,NA,NA,28.42,77.88,0.30,108.88,0.00,0.00,4.70,979.12,NA
2021-06-18 02:00:00,50.00,77.25,9.20,12.90,22.10,65.50,60.90,1.10,88.10,0.48,13.02,NA,NA,NA,NA,27.70,82.80,0.28,102.75,0.00,0.00,4.70,978.78,NA
2021-06-18 03:00:00,66.00,99.00,7.88,10.85,18.68,53.05,11.98,1.08,7.40,0.48,11.55,NA,NA,NA,NA,27.45,81.90,0.30,131.65,0.00,0.00,4.70,978.52,NA
2021-06-18 04:00:00,30.25,NA,6.48,11.98,18.48,38.20,5.20,1.00,10.60,0.40,9.50,NA,NA,NA,NA,27.25,80.65,0.30,132.48,0.00,0.00,4.65,978.40,NA
2021-06-18 05:00:00,26.25,NA,6.92,14.22,21.12,36.20,5.38,1.00,6.28,0.35,10.48,NA,NA,NA,NA,27.22,81.03,0.28,113.68,0.00,0.00,14.22,978.50,NA
2021-06-18 06:00:00,40.25,70.00,10.58,15.05,25.60,40.38,20.25,1.00,61.00,0.35,11.32,NA,NA,NA,NA,28.08,78.15,0.28,69.82,0.00,0.00,94.75,978.88,NA
2021-06-18 07:00:00,43.50,69.50,9.78,14.32,24.08,50.40,26.10,1.08,63.40,0.38,15.65,NA,NA,NA,NA,29.17,74.25,0.25,87.32,0.00,0.00,172.38,979.47,NA
2021-06-18 08:00:00,51.75,77.75,11.72,15.50,27.12,53.88,20.82,1.17,15.88,0.45,16.08,NA,NA,NA,NA,30.12,72.15,0.20,93.92,0.00,0.00,402.67,979.68,NA
2021-06-18 09:00:00,68.00,95.50,7.52,12.38,19.95,49.52,8.43,1.15,20.40,0.48,12.15,NA,NA,NA,NA,31.60,65.97,0.25,112.05,0.00,0.00,581.38,979.68,NA
2021-06-18 10:00:00,29.25,61.25,5.88,12.52,18.38,43.50,8.10,1.10,24.25,0.40,9.60,NA,NA,NA,NA,32.35,61.68,0.20,82.15,0.00,0.00,510.92,979.90,NA
2021-06-18 11:00:00,29.25,61.00,5.50,12.68,18.23,37.20,9.62,1.08,26.05,0.35,8.52,NA,NA,NA,NA,33.42,56.42,0.20,101.10,0.00,0.00,684.58,979.75,NA
2021-06-18 12:00:00,26.25,57.25,4.25,12.62,16.90,31.28,7.95,1.02,29.55,0.30,9.10,NA,NA,NA,NA,34.08,52.92,0.22,76.50,0.00,0.00,603.02,979.22,NA
2021-06-18 13:00:00,28.25,63.25,4.57,14.28,18.88,28.62,5.35,1.00,30.15,0.40,9.05,NA,NA,NA,NA,33.50,56.95,0.28,65.68,0.00,0.00,482.95,978.90,NA
2021-06-18 14:00:00,39.00,84.50,4.80,13.27,18.05,31.30,3.38,0.92,27.90,0.57,9.15,NA,NA,NA,NA,34.22,53.78,0.25,55.25,0.00,0.00,554.05,978.32,NA
2021-06-18 15:00:00,30.75,75.75,3.80,12.78,16.55,42.88,2.62,0.90,28.60,0.32,9.30,NA,NA,NA,NA,33.98,53.65,0.28,47.25,0.00,0.00,287.50,977.90,NA
2021-06-18 16:00:00,22.00,76.50,3.95,13.32,17.25,52.22,2.50,0.88,24.17,0.38,9.95,NA,NA,NA,NA,33.83,53.55,0.28,50.38,0.00,0.00,441.32,977.47,NA
2021-06-18 17:00:00,14.25,61.25,4.10,13.00,17.12,54.38,2.62,0.92,23.83,0.38,10.62,NA,NA,NA,NA,33.28,53.92,0.28,50.52,0.00,0.00,215.68,977.38,NA
2021-06-18 18:00:00,9.50,56.25,4.72,14.88,19.62,47.12,3.00,0.98,21.45,0.35,10.40,NA,NA,NA,NA,31.68,59.55,0.30,52.42,0.00,0.00,47.68,977.72,NA
2021-06-18 19:00:00,13.25,60.75,5.22,16.53,21.78,40.20,3.55,1.15,16.75,0.35,9.23,NA,NA,NA,NA,30.75,65.75,0.30,63.80,0.00,0.00,7.45,978.18,NA
2021-06-18 20:00:00,19.75,70.50,4.75,17.40,22.10,33.35,5.12,1.20,10.68,0.45,10.25,NA,NA,NA,NA,30.00,65.72,0.22,77.85,0.00,0.00,4.68,978.80,NA
2021-06-18 21:00:00,21.50,63.50,6.22,16.70,22.88,32.50,24.52,1.10,38.93,0.40,9.60,NA,NA,NA,NA,29.33,68.22,0.22,109.70,0.00,0.00,4.65,979.32,NA
2021-06-18 22:00:00,29.25,54.75,6.78,17.05,23.83,31.32,25.22,1.08,35.15,0.32,8.98,NA,NA,NA,NA,29.08,70.50,0.28,99.70,0.00,0.00,4.68,979.72,NA
2021-06-18 23:00:00,33.00,51.00,7.68,16.65,24.30,41.12,21.12,1.05,15.88,0.38,9.95,NA,NA,NA,NA,28.60,73.30,0.20,81.00,0.00,0.00,4.70,979.85,NA
2021-06-19 00:00:00,47.25,64.75,9.12,14.23,23.33,47.30,34.22,1.08,13.02,0.43,11.45,NA,NA,NA,NA,28.00,78.32,0.30,63.82,0.00,0.00,4.70,979.75,NA
2021-06-19 01:00:00,61.50,70.00,8.95,14.98,23.95,56.58,39.50,1.10,74.50,0.50,14.08,NA,NA,NA,NA,27.80,79.38,0.28,72.15,0.00,0.00,4.70,979.08,NA
2021-06-19 02:00:00,53.00,67.00,10.00,19.20,29.20,53.00,20.20,1.10,60.00,0.45,13.38,NA,NA,NA,NA,27.62,80.50,0.30,31.25,0.00,0.00,4.70,978.58,NA
2021-06-19 03:00:00,41.00,58.00,11.68,15.18,26.83,46.97,16.77,1.15,10.20,0.60,12.15,NA,NA,NA,NA,27.33,83.52,0.30,21.70,0.00,0.00,4.68,978.15,NA
2021-06-19 04:00:00,72.00,79.00,11.70,13.38,25.10,37.85,13.92,1.20,4.42,0.62,9.52,NA,NA,NA,NA,27.28,83.43,0.28,84.40,0.00,0.00,4.70,978.15,NA
2021-06-19 05:00:00,72.00,79.00,13.72,19.65,33.28,32.55,19.10,1.27,2.48,0.65,9.00,NA,NA,NA,NA,27.60,81.82,0.25,173.88,0.00,0.00,8.75,978.20,NA
2021-06-19 06:00:00,NA,NA,13.20,16.70,29.85,30.65,19.90,1.25,0.70,0.92,8.43,NA,NA,NA,NA,27.78,80.62,0.30,188.45,0.00,0.00,54.18,978.62,NA
2021-06-19 07:00:00,73.00,91.00,12.30,13.55,25.80,38.95,17.38,0.98,2.90,0.78,7.80,NA,NA,NA,NA,29.52,69.03,0.30,23.88,0.00,0.00,259.27,979.32,NA
2021-06-19 08:00:00,68.00,89.75,10.70,12.35,23.00,51.52,12.02,0.90,9.10,0.68,6.70,NA,NA,NA,NA,31.12,62.48,0.25,24.40,0.00,0.00,478.40,979.55,NA
2021-06-19 09:00:00,48.50,83.75,9.17,11.25,20.42,53.08,9.28,0.90,15.35,0.62,6.98,NA,NA,NA,NA,32.55,56.82,0.20,175.28,0.00,0.00,630.25,979.35,NA
2021-06-19 10:00:00,33.75,76.00,6.60,11.28,18.00,43.78,7.12,0.90,22.25,0.55,6.38,NA,NA,NA,NA,33.80,53.15,0.20,171.35,0.00,0.00,766.72,979.22,NA
2021-06-19 11:00:00,27.50,73.25,5.98,12.05,18.00,36.65,5.10,0.92,22.92,0.48,7.50,NA,NA,NA,NA,34.02,52.30,0.20,17.75,0.00,0.00,660.42,979.12,NA
2021-06-19 12:00:00,20.50,73.50,6.88,13.20,20.10,31.25,4.68,0.90,22.15,0.40,10.52,NA,NA,NA,NA,34.05,53.68,0.22,20.70,0.00,0.00,623.42,978.60,NA
2021-06-19 13:00:00,22.50,74.75,6.20,14.40,20.60,27.95,4.45,0.98,23.62,0.50,13.80,NA,NA,NA,NA,34.53,52.38,0.22,108.10,0.00,0.00,719.75,978.02,NA
2021-06-19 14:00:00,23.75,83.75,5.62,14.40,20.05,28.72,3.45,0.92,21.92,0.48,13.95,NA,NA,NA,NA,33.00,58.02,0.28,24.45,0.00,0.00,486.82,977.55,NA
2021-06-19 15:00:00,22.00,81.50,5.52,15.40,21.00,34.62,3.52,0.90,19.20,0.45,17.10,NA,NA,NA,NA,32.60,59.12,0.20,15.00,0.00,0.00,309.10,977.08,NA
2021-06-19 16:00:00,20.25,69.75,6.18,14.58,20.75,45.50,3.42,0.92,22.92,0.43,20.90,NA,NA,NA,NA,31.50,61.48,0.28,34.38,0.00,0.00,268.35,976.78,NA
2021-06-19 17:00:00,24.00,75.00,4.85,13.88,18.73,45.45,3.53,0.98,19.78,0.70,19.73,NA,NA,NA,NA,30.55,66.12,0.30,46.47,0.00,0.00,223.58,976.95,NA
2021-06-19 18:00:00,15.25,67.75,4.72,13.78,18.53,39.12,3.35,1.08,18.38,0.60,15.23,NA,NA,NA,NA,29.00,75.12,0.28,35.80,0.00,0.00,42.38,977.28,NA
2021-06-19 19:00:00,23.75,65.00,5.07,13.92,19.00,34.48,3.75,1.15,10.75,0.62,17.20,NA,NA,NA,NA,28.15,81.12,0.30,40.90,0.00,0.00,5.88,978.03,NA
2021-06-19 20:00:00,26.50,59.00,4.18,12.92,17.05,30.48,3.60,1.05,8.93,0.55,16.17,NA,NA,NA,NA,27.80,82.55,0.30,52.70,0.00,0.00,4.65,978.55,NA
2021-06-19 21:00:00,19.00,NA,4.97,14.55,19.55,27.80,3.18,0.98,8.45,0.50,11.20,NA,NA,NA,NA,27.83,81.80,0.28,69.38,0.00,0.00,4.65,979.12,NA
2021-06-19 22:00:00,21.50,NA,6.58,14.82,21.40,25.98,3.40,0.90,3.80,0.43,8.57,NA,NA,NA,NA,27.50,84.38,0.30,60.32,0.00,0.00,4.68,979.30,NA
2021-06-19 23:00:00,28.75,NA,6.85,14.20,21.02,26.90,8.45,0.90,16.18,0.43,8.15,NA,NA,NA,NA,27.28,84.92,0.20,79.92,0.00,0.00,4.70,979.35,NA
2021-06-20 00:00:00,30.50,NA,6.93,13.65,20.58,36.40,11.82,0.90,7.10,0.35,9.57,NA,NA,NA,NA,27.05,86.07,0.20,65.42,0.00,0.00,4.72,979.12,NA
2021-06-20 01:00:00,36.00,NA,7.38,11.65,19.00,45.95,14.73,1.00,21.40,0.38,10.45,NA,NA,NA,NA,27.15,85.92,0.30,79.20,0.00,0.00,4.70,978.70,NA
2021-06-20 02:00:00,32.00,51.00,7.50,12.80,20.40,49.70,12.20,1.00,12.60,0.32,9.72,NA,NA,NA,NA,27.15,86.52,0.30,67.82,0.00,0.00,4.70,978.45,NA
2021-06-20 03:00:00,39.00,51.00,7.75,12.05,19.77,40.65,7.28,1.00,8.85,0.32,8.35,NA,NA,NA,NA,27.02,87.22,0.30,58.58,0.00,0.00,4.65,978.18,NA
2021-06-20 04:00:00,42.50,NA,8.40,12.80,21.20,34.02,4.18,1.00,5.98,0.38,7.05,NA,NA,NA,NA,26.92,87.22,0.28,45.80,0.00,0.00,4.65,978.18,NA
2021-06-20 05:00:00,45.00,50.00,9.70,13.25,22.98,28.55,4.38,1.05,5.38,0.35,6.70,NA,NA,NA,NA,26.90,87.55,0.30,20.35,0.00,0.00,6.35,978.52,NA
2021-06-20 06:00:00,48.00,50.00,10.52,13.40,23.82,24.25,4.07,1.10,4.15,0.32,5.80,NA,NA,NA,NA,26.02,95.22,0.30,27.25,0.00,0.00,17.92,979.10,NA
2021-06-20 07:00:00,23.00,NA,9.52,12.82,22.35,24.00,2.08,1.00,1.18,0.40,5.43,NA,NA,NA,NA,25.62,96.18,0.30,26.88,0.00,0.00,33.50,979.68,NA
2021-06-20 08:00:00,22.00,NA,10.55,13.25,23.75,31.75,1.20,1.00,2.22,0.52,5.08,NA,NA,NA,NA,25.55,95.85,0.30,26.25,0.00,0.00,82.15,980.18,NA
